completeness,country,dataProvider,dcDescription,dctermsSpatial,edmConcept,edmConceptLabel,edmDatasetName,edmIsShownAt,edmIsShownBy,edmPlace,edmPlaceAltLabel,edmPlaceLabel,edmPlaceLatitude,edmPlaceLongitude,edmPreview,edmTimespan,edmTimespanLabel,europeanaCollectionName,europeanaCompleteness,guid,id,index,language,link,organizations,previewNoDistribute,provider,rights,score,timestamp,timestamp_created,timestamp_created_epoch,timestamp_update,timestamp_update_epoch,title,type,ugc,dcDescriptionLangAware.de,dcTitleLangAware.de,dcTypeLangAware.def,edmConceptPrefLabelLangAware.en,edmConceptPrefLabelLangAware.fr,edmConceptPrefLabelLangAware.es,edmConceptPrefLabelLangAware.nl,edmPlaceAltLabelLangAware.no,edmPlaceAltLabelLangAware.fi,edmPlaceAltLabelLangAware.ru,edmPlaceAltLabelLangAware.pt,edmPlaceAltLabelLangAware.bg,edmPlaceAltLabelLangAware.lt,edmPlaceAltLabelLangAware.hr,edmPlaceAltLabelLangAware.lv,edmPlaceAltLabelLangAware.fr,edmPlaceAltLabelLangAware.hu,edmPlaceAltLabelLangAware.sk,edmPlaceAltLabelLangAware.sl,edmPlaceAltLabelLangAware.ga,edmPlaceAltLabelLangAware.ca,edmPlaceAltLabelLangAware.sv,edmPlaceAltLabelLangAware.el,edmPlaceAltLabelLangAware.en,edmPlaceAltLabelLangAware.it,edmPlaceAltLabelLangAware.es,edmPlaceAltLabelLangAware.et,edmPlaceAltLabelLangAware.cs,edmPlaceAltLabelLangAware.pl,edmPlaceAltLabelLangAware.ro,edmPlaceAltLabelLangAware.da,edmPlaceAltLabelLangAware.nl,edmPlaceLabelLangAware.de,edmTimespanLabelLangAware.de,edmTimespanLabelLangAware.ru,edmTimespanLabelLangAware.fi,edmTimespanLabelLangAware.pt,edmTimespanLabelLangAware.bg,edmTimespanLabelLangAware.lt,edmTimespanLabelLangAware.lv,edmTimespanLabelLangAware.hr,edmTimespanLabelLangAware.fr,edmTimespanLabelLangAware.hu,edmTimespanLabelLangAware.sk,edmTimespanLabelLangAware.sl,edmTimespanLabelLangAware.ga,edmTimespanLabelLangAware.ca,edmTimespanLabelLangAware.sv,edmTimespanLabelLangAware.el,edmTimespanLabelLangAware.en,edmTimespanLabelLangAware.it,edmTimespanLabelLangAware.es,edmTimespanLabelLangAware.et,edmTimespanLabelLangAware.eu,edmTimespanLabelLangAware.cs,edmTimespanLabelLangAware.zxx,edmTimespanLabelLangAware.pl,edmTimespanLabelLangAware.ro,edmTimespanLabelLangAware.da,edmTimespanLabelLangAware.nl,dcCreator,dcCreatorLangAware.zxx,dcSubjectLangAware.de,edmTimespanLabelLangAware.mt,dcSubjectLangAware.def,edmConceptPrefLabelLangAware.de,edmConceptPrefLabelLangAware.fi,edmConceptPrefLabelLangAware.ru,edmConceptPrefLabelLangAware.pt,edmConceptPrefLabelLangAware.bg,edmConceptPrefLabelLangAware.lt,edmConceptPrefLabelLangAware.lv,edmConceptPrefLabelLangAware.hr,edmConceptPrefLabelLangAware.hu,edmConceptPrefLabelLangAware.sk,edmConceptPrefLabelLangAware.sl,edmConceptPrefLabelLangAware.ga,edmConceptPrefLabelLangAware.ca,edmConceptPrefLabelLangAware.sv,edmConceptPrefLabelLangAware.mt,edmConceptPrefLabelLangAware.el,edmConceptPrefLabelLangAware.it,edmConceptPrefLabelLangAware.et,edmConceptPrefLabelLangAware.eu,edmConceptPrefLabelLangAware.cs,edmConceptPrefLabelLangAware.pl,edmConceptPrefLabelLangAware.ro,edmConceptPrefLabelLangAware.da
0,Germany,Media library of Art and Visual History of Humboldt University of Berlin,"Erschaffung des abgebildeten Objekts : Belém (Lissabon), Hieronymuskloster (Herstellung)","Lissabon (Portugal) (GC 38.7452, -9.1604) (Herstellung)",http://vocab.getty.edu/aat/300128371,{'def': 'glissade'}; {'def': 'slides (photographs)'}; {'def': 'diapositivas (fotografías)'}; {'def': 'diapositieven'},626_DDB_mediathek,https://rs.cms.hu-berlin.de/ikb_mediathek/pages/view.php?ref=5411,https://rs.cms.hu-berlin.de/ikb_mediathek/pages/download.php?ref=5411,https://sws.geonames.org/2950159/,{'def': 'Berlin'}; {'def': 'Berliini'}; {'def': 'Берлин'}; {'def': 'Berlin'}; {'def': 'Berlim'}; {'def': 'Берлин'}; {'def': 'Βερολίνο'}; {'def': 'Berlynas'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlīne'}; {'def': 'Berlino'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlín'}; {'def': 'Berliin'}; {'def': 'Berlín'}; {'def': 'Berlín'}; {'def': 'Berlin'}; {'def': 'Beirlín'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlijn'}; {'def': 'Estat de Berlín'}; {'def': 'Berlín'},{'def': 'Berlin'},52.52437,13.41053,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Frs.cms.hu-berlin.de%2Fikb_mediathek%2Fpages%2Fdownload.php%3Fref%3D5411&type=IMAGE,#1976; http://data.europeana.eu/timespan/20,{'def': '1976'}; {'def': '20. Jahrhundert'}; {'def': 'XX век'}; {'def': '1900-luku'}; {'def': 'Século XX'}; {'def': '20 век'}; {'def': 'XX amžius'}; {'def': '20. gadsimts'}; {'def': '20. stoljeće'}; {'def': 'XXe siècle'}; {'def': '20. század'}; {'def': '20. storočie'}; {'def': '20. stoletje'}; {'def': '20ú haois'}; {'def': 'Segle XX'}; {'def': '1900-talet'}; {'def': '20ός αιώνας'}; {'def': '20th century'}; {'def': 'XX secolo'}; {'def': 'Siglo XX'}; {'def': '20. sajand'}; {'def': 'XX. mendea'}; {'def': '20. století'}; {'def': 'XX wiek'}; {'def': 'Secolul al XX-lea'}; {'def': '20. århundrede'}; {'def': '20e eeuw'}; {'def': 'http://www.wikidata.org/entity/Q6927'}; {'def': 'http://id.loc.gov/authorities/names/sh85139020'}; {'def': 'http://id.loc.gov/authorities/names/sh2002012476'}; {'def': 'http://data.bnf.fr/ark:/12148/cb11975995h'}; {'def': 'http://www.idref.fr/086305646/id'}; {'def': 'http://id.nlm.nih.gov/mesh/D049673'}; {'def': 'https://www.freebase.com/m/089_x'}; {'def': 'https://g.co/kg/m/089_x'}; {'def': 'http://id.nlm.nih.gov/mesh/K01.400.504.968'}; {'def': 'http://vocab.getty.edu/aat/300404514'}; {'def': 'http://id.worldcat.org/fast/1159810'}; {'def': 'http://dbpedia.org/resource/20th_century'},626_DDB_mediathek,0,https://www.europeana.eu/item/626/item_222YSTSKBNGV4LXAWFIS3DTLGZUITHWA?utm_source=api&utm_medium=api&utm_campaign=equessite,/626/item_222YSTSKBNGV4LXAWFIS3DTLGZUITHWA,0,de,https://api.europeana.eu/record/626/item_222YSTSKBNGV4LXAWFIS3DTLGZUITHWA.json?wskey=equessite,http://data.europeana.eu/organization/1247; http://data.europeana.eu/organization/1548,False,German Digital Library,http://creativecommons.org/licenses/by-sa/4.0/,2.0986304,1777970190131,2021-12-20T15:24:25.687Z,1640013865687,2026-05-05T08:22:34.515Z,1777969354515,"Belém (Lissabon), Hieronymuskloster : Südportal",IMAGE,False,"['Erschaffung des abgebildeten Objekts : Belém (Lissabon), Hieronymuskloster (Herstellung)']","['Belém (Lissabon), Hieronymuskloster : Südportal']",['http://vocab.getty.edu/aat/300128371'],['slides (photographs)'],['glissade'],['diapositivas (fotografías)'],['diapositieven'],['Berlin'],['Berliini'],['Берлин'],['Berlim'],['Берлин'],['Berlynas'],['Berlin'],['Berlīne'],['Berlin'],['Berlin'],['Berlín'],['Berlin'],['Beirlín'],"['Estat de Berlín', 'Berlín']",['Berlin'],['Βερολίνο'],['Berlin'],['Berlino'],['Berlín'],['Berliin'],['Berlín'],['Berlin'],['Berlin'],['Berlin'],['Berlijn'],['Berlin'],['20. Jahrhundert'],['XX век'],['1900-luku'],['Século XX'],['20 век'],['XX amžius'],['20. gadsimts'],['20. stoljeće'],['XXe siècle'],['20. század'],['20. storočie'],['20. stoletje'],['20ú haois'],['Segle XX'],['1900-talet'],['20ός αιώνας'],['20th century'],['XX secolo'],['Siglo XX'],['20. sajand'],['XX. mendea'],['20. století'],['1976'],['XX wiek'],['Secolul al XX-lea'],['20. århundrede'],['20e eeuw'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Germany,Media library of Art and Visual History of Humboldt University of Berlin,"gemeinfrei (Lizenz abgebildetes Werk) (Creditline); Beschriftung: LONDON, Home House / Courtauld Institute / '65; Erschaffung des abgebildeten Objekts : London, Home House (Herstellung)","London (Großbritannien) (GC 51.50722, -0.1275) (Herstellung)",http://vocab.getty.edu/aat/300128371,{'def': 'glissade'}; {'def': 'slides (photographs)'}; {'def': 'diapositivas (fotografías)'}; {'def': 'diapositieven'},626_DDB_mediathek,https://rs.cms.hu-berlin.de/ikb_mediathek/pages/view.php?ref=1757,https://rs.cms.hu-berlin.de/ikb_mediathek/pages/download.php?ref=1757,https://sws.geonames.org/2950159/,{'def': 'Berlin'}; {'def': 'Berliini'}; {'def': 'Берлин'}; {'def': 'Berlin'}; {'def': 'Berlim'}; {'def': 'Берлин'}; {'def': 'Βερολίνο'}; {'def': 'Berlynas'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlīne'}; {'def': 'Berlino'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlín'}; {'def': 'Berliin'}; {'def': 'Berlín'}; {'def': 'Berlín'}; {'def': 'Berlin'}; {'def': 'Beirlín'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlijn'}; {'def': 'Estat de Berlín'}; {'def': 'Berlín'},{'def': 'Berlin'},52.52437,13.41053,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Frs.cms.hu-berlin.de%2Fikb_mediathek%2Fpages%2Fdownload.php%3Fref%3D1757&type=IMAGE,#1965; http://data.europeana.eu/timespan/20,{'def': '1965'}; {'def': '20. Jahrhundert'}; {'def': 'XX век'}; {'def': '1900-luku'}; {'def': 'Século XX'}; {'def': '20 век'}; {'def': 'XX amžius'}; {'def': '20. gadsimts'}; {'def': '20. stoljeće'}; {'def': 'XXe siècle'}; {'def': '20. század'}; {'def': '20. storočie'}; {'def': '20. stoletje'}; {'def': '20ú haois'}; {'def': 'Segle XX'}; {'def': '1900-talet'}; {'def': '20ός αιώνας'}; {'def': '20th century'}; {'def': 'XX secolo'}; {'def': 'Siglo XX'}; {'def': '20. sajand'}; {'def': 'XX. mendea'}; {'def': '20. století'}; {'def': 'XX wiek'}; {'def': 'Secolul al XX-lea'}; {'def': '20. århundrede'}; {'def': '20e eeuw'}; {'def': 'http://www.wikidata.org/entity/Q6927'}; {'def': 'http://id.loc.gov/authorities/names/sh85139020'}; {'def': 'http://id.loc.gov/authorities/names/sh2002012476'}; {'def': 'http://data.bnf.fr/ark:/12148/cb11975995h'}; {'def': 'http://www.idref.fr/086305646/id'}; {'def': 'http://id.nlm.nih.gov/mesh/D049673'}; {'def': 'https://www.freebase.com/m/089_x'}; {'def': 'https://g.co/kg/m/089_x'}; {'def': 'http://id.nlm.nih.gov/mesh/K01.400.504.968'}; {'def': 'http://vocab.getty.edu/aat/300404514'}; {'def': 'http://id.worldcat.org/fast/1159810'}; {'def': 'http://dbpedia.org/resource/20th_century'},626_DDB_mediathek,0,https://www.europeana.eu/item/626/item_225LGGDT7KI2VKPCRMPZD6SANCISINEL?utm_source=api&utm_medium=api&utm_campaign=equessite,/626/item_225LGGDT7KI2VKPCRMPZD6SANCISINEL,0,de,https://api.europeana.eu/record/626/item_225LGGDT7KI2VKPCRMPZD6SANCISINEL.json?wskey=equessite,http://data.europeana.eu/organization/1247; http://data.europeana.eu/organization/1548,False,German Digital Library,http://creativecommons.org/licenses/by-sa/4.0/,2.0450373,1777969773279,2021-12-20T15:24:25.687Z,1640013865687,2026-05-05T08:22:34.515Z,1777969354515,"London, Home House",IMAGE,False,"['gemeinfrei (Lizenz abgebildetes Werk) (Creditline)', ""Beschriftung: LONDON, Home House / Courtauld Institute / '65"", 'Erschaffung des abgebildeten Objekts : London, Home House (Herstellung)']","['London, Home House']",['http://vocab.getty.edu/aat/300128371'],['slides (photographs)'],['glissade'],['diapositivas (fotografías)'],['diapositieven'],['Berlin'],['Berliini'],['Берлин'],['Berlim'],['Берлин'],['Berlynas'],['Berlin'],['Berlīne'],['Berlin'],['Berlin'],['Berlín'],['Berlin'],['Beirlín'],"['Estat de Berlín', 'Berlín']",['Berlin'],['Βερολίνο'],['Berlin'],['Berlino'],['Berlín'],['Berliin'],['Berlín'],['Berlin'],['Berlin'],['Berlin'],['Berlijn'],['Berlin'],['20. Jahrhundert'],['XX век'],['1900-luku'],['Século XX'],['20 век'],['XX amžius'],['20. gadsimts'],['20. stoljeće'],['XXe siècle'],['20. század'],['20. storočie'],['20. stoletje'],['20ú haois'],['Segle XX'],['1900-talet'],['20ός αιώνας'],['20th century'],['XX secolo'],['Siglo XX'],['20. sajand'],['XX. mendea'],['20. století'],['1965'],['XX wiek'],['Secolul al XX-lea'],['20. århundrede'],['20e eeuw'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Germany,Media library of Art and Visual History of Humboldt University of Berlin,"Beschriftung: LGD, Wassiljewski Ostrov / Universitätskai: / Univ., Akad., Kunstkammer / 59; Erschaffung des abgebildeten Objekts : St. Petersburg, Kunstkammer, St. Petersburg, Universitätskai, St. Petersburg, Staatliche Universität, sog. Zwölf Kollegien, St. Petersburg, Akademie der Wissenschaften (Herstellung)",St. Petersburg / Leningrad (Russland) (Herstellung),http://vocab.getty.edu/aat/300128371,{'def': 'glissade'}; {'def': 'slides (photographs)'}; {'def': 'diapositivas (fotografías)'}; {'def': 'diapositieven'},626_DDB_mediathek,https://rs.cms.hu-berlin.de/ikb_mediathek/pages/view.php?ref=2841,https://rs.cms.hu-berlin.de/ikb_mediathek/pages/download.php?ref=2841,https://sws.geonames.org/2950159/,{'def': 'Berlin'}; {'def': 'Berliini'}; {'def': 'Берлин'}; {'def': 'Berlin'}; {'def': 'Berlim'}; {'def': 'Берлин'}; {'def': 'Βερολίνο'}; {'def': 'Berlynas'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlīne'}; {'def': 'Berlino'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlín'}; {'def': 'Berliin'}; {'def': 'Berlín'}; {'def': 'Berlín'}; {'def': 'Berlin'}; {'def': 'Beirlín'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlijn'}; {'def': 'Estat de Berlín'}; {'def': 'Berlín'},{'def': 'Berlin'},52.52437,13.41053,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Frs.cms.hu-berlin.de%2Fikb_mediathek%2Fpages%2Fdownload.php%3Fref%3D2841&type=IMAGE,#1959; http://data.europeana.eu/timespan/20,{'def': '1959'}; {'def': '20. Jahrhundert'}; {'def': 'XX век'}; {'def': '1900-luku'}; {'def': 'Século XX'}; {'def': '20 век'}; {'def': 'XX amžius'}; {'def': '20. gadsimts'}; {'def': '20. stoljeće'}; {'def': 'XXe siècle'}; {'def': '20. század'}; {'def': '20. storočie'}; {'def': '20. stoletje'}; {'def': '20ú haois'}; {'def': 'Segle XX'}; {'def': '1900-talet'}; {'def': '20ός αιώνας'}; {'def': '20th century'}; {'def': 'XX secolo'}; {'def': 'Siglo XX'}; {'def': '20. sajand'}; {'def': 'XX. mendea'}; {'def': '20. století'}; {'def': 'XX wiek'}; {'def': 'Secolul al XX-lea'}; {'def': '20. århundrede'}; {'def': '20e eeuw'}; {'def': 'http://www.wikidata.org/entity/Q6927'}; {'def': 'http://id.loc.gov/authorities/names/sh85139020'}; {'def': 'http://id.loc.gov/authorities/names/sh2002012476'}; {'def': 'http://data.bnf.fr/ark:/12148/cb11975995h'}; {'def': 'http://www.idref.fr/086305646/id'}; {'def': 'http://id.nlm.nih.gov/mesh/D049673'}; {'def': 'https://www.freebase.com/m/089_x'}; {'def': 'https://g.co/kg/m/089_x'}; {'def': 'http://id.nlm.nih.gov/mesh/K01.400.504.968'}; {'def': 'http://vocab.getty.edu/aat/300404514'}; {'def': 'http://id.worldcat.org/fast/1159810'}; {'def': 'http://dbpedia.org/resource/20th_century'},626_DDB_mediathek,0,https://www.europeana.eu/item/626/item_226NNYQKVS44ELZ7AE5FVSYA5RDCC6FX?utm_source=api&utm_medium=api&utm_campaign=equessite,/626/item_226NNYQKVS44ELZ7AE5FVSYA5RDCC6FX,0,de,https://api.europeana.eu/record/626/item_226NNYQKVS44ELZ7AE5FVSYA5RDCC6FX.json?wskey=equessite,http://data.europeana.eu/organization/1247; http://data.europeana.eu/organization/1548,False,German Digital Library,http://creativecommons.org/licenses/by-sa/4.0/,1.9937277,1777970095482,2021-12-20T15:24:25.687Z,1640013865687,2026-05-05T08:22:34.515Z,1777969354515,"St. Petersburg, Kunstkammer, St. Petersburg, Universitätskai, St. Petersburg, Staatliche Universität, sog. Zwölf Kollegien, St. Petersburg, Akademie der Wissenschaften",IMAGE,False,"['Beschriftung: LGD, Wassiljewski Ostrov / Universitätskai: / Univ., Akad., Kunstkammer / 59', 'Erschaffung des abgebildeten Objekts : St. Petersburg, Kunstkammer, St. Petersburg, Universitätskai, St. Petersburg, Staatliche Universität, sog. Zwölf Kollegien, St. Petersburg, Akademie der Wissenschaften (Herstellung)']","['St. Petersburg, Kunstkammer, St. Petersburg, Universitätskai, St. Petersburg, Staatliche Universität, sog. Zwölf Kollegien, St. Petersburg, Akademie der Wissenschaften']",['http://vocab.getty.edu/aat/300128371'],['slides (photographs)'],['glissade'],['diapositivas (fotografías)'],['diapositieven'],['Berlin'],['Berliini'],['Берлин'],['Berlim'],['Берлин'],['Berlynas'],['Berlin'],['Berlīne'],['Berlin'],['Berlin'],['Berlín'],['Berlin'],['Beirlín'],"['Estat de Berlín', 'Berlín']",['Berlin'],['Βερολίνο'],['Berlin'],['Berlino'],['Berlín'],['Berliin'],['Berlín'],['Berlin'],['Berlin'],['Berlin'],['Berlijn'],['Berlin'],['20. Jahrhundert'],['XX век'],['1900-luku'],['Século XX'],['20 век'],['XX amžius'],['20. gadsimts'],['20. stoljeće'],['XXe siècle'],['20. század'],['20. storočie'],['20. stoletje'],['20ú haois'],['Segle XX'],['1900-talet'],['20ός αιώνας'],['20th century'],['XX secolo'],['Siglo XX'],['20. sajand'],['XX. mendea'],['20. století'],['1959'],['XX wiek'],['Secolul al XX-lea'],['20. århundrede'],['20e eeuw'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Germany,Media library of Art and Visual History of Humboldt University of Berlin,"gemeinfrei (Lizenz abgebildetes Werk) (Creditline); Beschriftung: EISENACH, Wartburg / 1963; Erschaffung des abgebildeten Objekts : Eisenach, Wartburg (Herstellung)","Eisenach (Deutschland, Thüringen) (Herstellung)",http://vocab.getty.edu/aat/300128371,{'def': 'glissade'}; {'def': 'slides (photographs)'}; {'def': 'diapositivas (fotografías)'}; {'def': 'diapositieven'},626_DDB_mediathek,https://rs.cms.hu-berlin.de/ikb_mediathek/pages/view.php?ref=8410,https://rs.cms.hu-berlin.de/ikb_mediathek/pages/download.php?ref=8410,https://sws.geonames.org/2950159/,{'def': 'Berlin'}; {'def': 'Berliini'}; {'def': 'Берлин'}; {'def': 'Berlin'}; {'def': 'Berlim'}; {'def': 'Берлин'}; {'def': 'Βερολίνο'}; {'def': 'Berlynas'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlīne'}; {'def': 'Berlino'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlín'}; {'def': 'Berliin'}; {'def': 'Berlín'}; {'def': 'Berlín'}; {'def': 'Berlin'}; {'def': 'Beirlín'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlijn'}; {'def': 'Estat de Berlín'}; {'def': 'Berlín'},{'def': 'Berlin'},52.52437,13.41053,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Frs.cms.hu-berlin.de%2Fikb_mediathek%2Fpages%2Fdownload.php%3Fref%3D8410&type=IMAGE,#1963; http://data.europeana.eu/timespan/20,{'def': '1963'}; {'def': '20. Jahrhundert'}; {'def': 'XX век'}; {'def': '1900-luku'}; {'def': 'Século XX'}; {'def': '20 век'}; {'def': 'XX amžius'}; {'def': '20. gadsimts'}; {'def': '20. stoljeće'}; {'def': 'XXe siècle'}; {'def': '20. század'}; {'def': '20. storočie'}; {'def': '20. stoletje'}; {'def': '20ú haois'}; {'def': 'Segle XX'}; {'def': '1900-talet'}; {'def': '20ός αιώνας'}; {'def': '20th century'}; {'def': 'XX secolo'}; {'def': 'Siglo XX'}; {'def': '20. sajand'}; {'def': 'XX. mendea'}; {'def': '20. století'}; {'def': 'XX wiek'}; {'def': 'Secolul al XX-lea'}; {'def': '20. århundrede'}; {'def': '20e eeuw'}; {'def': 'http://www.wikidata.org/entity/Q6927'}; {'def': 'http://id.loc.gov/authorities/names/sh85139020'}; {'def': 'http://id.loc.gov/authorities/names/sh2002012476'}; {'def': 'http://data.bnf.fr/ark:/12148/cb11975995h'}; {'def': 'http://www.idref.fr/086305646/id'}; {'def': 'http://id.nlm.nih.gov/mesh/D049673'}; {'def': 'https://www.freebase.com/m/089_x'}; {'def': 'https://g.co/kg/m/089_x'}; {'def': 'http://id.nlm.nih.gov/mesh/K01.400.504.968'}; {'def': 'http://vocab.getty.edu/aat/300404514'}; {'def': 'http://id.worldcat.org/fast/1159810'}; {'def': 'http://dbpedia.org/resource/20th_century'},626_DDB_mediathek,0,https://www.europeana.eu/item/626/item_227GB3PZBF5J6RBZLCGF6RXY4OPSJHCX?utm_source=api&utm_medium=api&utm_campaign=equessite,/626/item_227GB3PZBF5J6RBZLCGF6RXY4OPSJHCX,0,de,https://api.europeana.eu/record/626/item_227GB3PZBF5J6RBZLCGF6RXY4OPSJHCX.json?wskey=equessite,http://data.europeana.eu/organization/1247; http://data.europeana.eu/organization/1548,False,German Digital Library,http://creativecommons.org/licenses/by-sa/4.0/,2.098281,1777971043342,2021-12-20T15:24:25.687Z,1640013865687,2026-05-05T08:22:34.515Z,1777969354515,"Eisenach, Wartburg",IMAGE,False,"['gemeinfrei (Lizenz abgebildetes Werk) (Creditline)', 'Beschriftung: EISENACH, Wartburg / 1963', 'Erschaffung des abgebildeten Objekts : Eisenach, Wartburg (Herstellung)']","['Eisenach, Wartburg']",['http://vocab.getty.edu/aat/300128371'],['slides (photographs)'],['glissade'],['diapositivas (fotografías)'],['diapositieven'],['Berlin'],['Berliini'],['Берлин'],['Berlim'],['Берлин'],['Berlynas'],['Berlin'],['Berlīne'],['Berlin'],['Berlin'],['Berlín'],['Berlin'],['Beirlín'],"['Estat de Berlín', 'Berlín']",['Berlin'],['Βερολίνο'],['Berlin'],['Berlino'],['Berlín'],['Berliin'],['Berlín'],['Berlin'],['Berlin'],['Berlin'],['Berlijn'],['Berlin'],['20. Jahrhundert'],['XX век'],['1900-luku'],['Século XX'],['20 век'],['XX amžius'],['20. gadsimts'],['20. stoljeće'],['XXe siècle'],['20. század'],['20. storočie'],['20. stoletje'],['20ú haois'],['Segle XX'],['1900-talet'],['20ός αιώνας'],['20th century'],['XX secolo'],['Siglo XX'],['20. sajand'],['XX. mendea'],['20. století'],['1963'],['XX wiek'],['Secolul al XX-lea'],['20. århundrede'],['20e eeuw'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
