completeness,country,dataProvider,dcCreator,dcDescription,dctermsSpatial,edmAgent,edmAgentLabel,edmConcept,edmConceptLabel,edmDatasetName,edmIsShownAt,edmPlace,edmPlaceAltLabel,edmPlaceLabel,edmPreview,edmTimespan,edmTimespanLabel,europeanaCollectionName,europeanaCompleteness,guid,id,index,language,link,organizations,previewNoDistribute,provider,rights,score,timestamp,timestamp_created,timestamp_created_epoch,timestamp_update,timestamp_update_epoch,title,type,ugc,dcCreatorLangAware.nl,dcDescriptionLangAware.nl,dcSubjectLangAware.def,dcSubjectLangAware.nl,dcTypeLangAware.def,edmAgentLabelLangAware.nl,edmConceptPrefLabelLangAware.de,edmConceptPrefLabelLangAware.ru,edmConceptPrefLabelLangAware.fi,edmConceptPrefLabelLangAware.pt,edmConceptPrefLabelLangAware.bg,edmConceptPrefLabelLangAware.lt,edmConceptPrefLabelLangAware.hr,edmConceptPrefLabelLangAware.lv,edmConceptPrefLabelLangAware.fr,edmConceptPrefLabelLangAware.hu,edmConceptPrefLabelLangAware.sk,edmConceptPrefLabelLangAware.sl,edmConceptPrefLabelLangAware.ga,edmConceptPrefLabelLangAware.ca,edmConceptPrefLabelLangAware.sv,edmConceptPrefLabelLangAware.mt,edmConceptPrefLabelLangAware.el,edmConceptPrefLabelLangAware.en,edmConceptPrefLabelLangAware.it,edmConceptPrefLabelLangAware.es,edmConceptPrefLabelLangAware.et,edmConceptPrefLabelLangAware.cs,edmConceptPrefLabelLangAware.eu,edmConceptPrefLabelLangAware.pl,edmConceptPrefLabelLangAware.da,edmConceptPrefLabelLangAware.ro,edmConceptPrefLabelLangAware.nl,edmPlaceAltLabelLangAware.nl,edmPlaceLabelLangAware.nl,edmTimespanLabelLangAware.de,edmTimespanLabelLangAware.ru,edmTimespanLabelLangAware.fi,edmTimespanLabelLangAware.pt,edmTimespanLabelLangAware.bg,edmTimespanLabelLangAware.lt,edmTimespanLabelLangAware.lv,edmTimespanLabelLangAware.hr,edmTimespanLabelLangAware.fr,edmTimespanLabelLangAware.hu,edmTimespanLabelLangAware.sk,edmTimespanLabelLangAware.sl,edmTimespanLabelLangAware.ga,edmTimespanLabelLangAware.ca,edmTimespanLabelLangAware.sv,edmTimespanLabelLangAware.el,edmTimespanLabelLangAware.en,edmTimespanLabelLangAware.it,edmTimespanLabelLangAware.es,edmTimespanLabelLangAware.et,edmTimespanLabelLangAware.eu,edmTimespanLabelLangAware.cs,edmTimespanLabelLangAware.zxx,edmTimespanLabelLangAware.pl,edmTimespanLabelLangAware.ro,edmTimespanLabelLangAware.da,edmTimespanLabelLangAware.nl,edmPlaceLatitude,edmPlaceLongitude,edmPlaceAltLabelLangAware.ru,edmPlaceLabelLangAware.de,edmPlaceLabelLangAware.sv,edmPlaceLabelLangAware.ru,edmPlaceLabelLangAware.pt,edmPlaceLabelLangAware.lt,edmPlaceLabelLangAware.en,edmPlaceLabelLangAware.it,edmPlaceLabelLangAware.fr,edmPlaceLabelLangAware.es,edmPlaceLabelLangAware.cs,edmPlaceLabelLangAware.sk,edmPlaceLabelLangAware.ga,edmPlaceLabelLangAware.pl,edmPlaceLabelLangAware.ro,edmPlaceLabelLangAware.ca,edmPlaceLabelLangAware.el,edmPlaceLabelLangAware.mt,edmPlaceLabelLangAware.sl,edmPlaceLabelLangAware.da,edmPlaceAltLabelLangAware.de,edmPlaceAltLabelLangAware.fi,edmPlaceAltLabelLangAware.sv,edmPlaceAltLabelLangAware.en,edmPlaceAltLabelLangAware.fr,edmPlaceAltLabelLangAware.ca,edmPlaceLabelLangAware.fi,edmPlaceLabelLangAware.bg,edmPlaceLabelLangAware.hr,edmPlaceLabelLangAware.lv,edmPlaceLabelLangAware.hu,edmPlaceLabelLangAware.et,edmPlaceLabelLangAware.eu,edmPlaceAltLabelLangAware.pt,edmPlaceAltLabelLangAware.bg,edmPlaceAltLabelLangAware.lt,edmPlaceAltLabelLangAware.hr,edmPlaceAltLabelLangAware.hu,edmPlaceAltLabelLangAware.sk,edmPlaceAltLabelLangAware.sl,edmPlaceAltLabelLangAware.ga,edmPlaceAltLabelLangAware.el,edmPlaceAltLabelLangAware.mt,edmPlaceAltLabelLangAware.it,edmPlaceAltLabelLangAware.es,edmPlaceAltLabelLangAware.et,edmPlaceAltLabelLangAware.cs,edmPlaceAltLabelLangAware.pl,edmPlaceAltLabelLangAware.ro,edmPlaceAltLabelLangAware.da,edmPlaceAltLabelLangAware.eu,edmPlaceAltLabelLangAware.lv
0,Netherlands,National Archives of the Netherlands,"Sagers, Harry / Anefo","Koningin Wilhelmina ontvangt een Indonesische groep padvinders. Aankomst koningin Wilhelmina in auto, de groep begroet haar voor de ingang van het paleis Huis ten Bosch",Den Haag,http://data.beeldengeluid.nl/gtaa/170338,{'def': 'Wilhelmina (koningin Nederland)'},http://data.beeldengeluid.nl/gtaa/216519; http://data.beeldengeluid.nl/gtaa/220437; http://data.beeldengeluid.nl/gtaa/217420; http://data.europeana.eu/concept/48,"{'def': 'padvinderij'}; {'def': 'koninginnen'}; {'def': ""auto's""}; {'def': 'Foto'}; {'def': 'scouting'}; {'def': 'queens'}; {'def': 'cars'}; {'def': 'Photograph'}; {'def': 'Fotografie'}; {'def': 'Фотография'}; {'def': 'Valokuva'}; {'def': 'Fotografia'}; {'def': 'Снимка'}; {'def': 'Fotografija'}; {'def': 'Fotografija'}; {'def': 'Fotoattēls'}; {'def': 'Photographie'}; {'def': 'Fénykép'}; {'def': 'Fotografia'}; {'def': 'Fotografija'}; {'def': 'Grianghraf'}; {'def': 'Fotografia'}; {'def': 'Fotografi'}; {'def': 'Fotografija'}; {'def': 'Φωτογραφία'}; {'def': 'Fotografia'}; {'def': 'Fotografía'}; {'def': 'Foto'}; {'def': 'Fotografie'}; {'def': 'Argazki'}; {'def': 'Fotografia'}; {'def': 'Fotografi'}; {'def': 'Fotografie'}",1417__Nationaal_Archief,http://hdl.handle.net/10648/a8ac5e6c-d0b4-102d-bcf8-003048976d84,http://data.beeldengeluid.nl/gtaa/34217,"{'def': ""'s-Gravenhage""}; {'def': ""Gravenhage, 's-""}",{'def': 'Den Haag'},https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fservice.archief.nl%2Fiip%2F15%2F9e%2Fd3%2F0a%2Fef%2Fc0%2F42%2F36%2F8b%2F7b%2F9c%2Fd2%2Fcb%2F74%2F8a%2F3e%2F9ad5e174-2c06-4bce-b7a2-0d7a7dec7d2e.jp2%2Ffull%2Fmax%2F0%2Fdefault.jpg&type=IMAGE,#1947-09-06; http://data.europeana.eu/timespan/20,{'def': '1947-09-06'}; {'def': '20. Jahrhundert'}; {'def': 'XX век'}; {'def': '1900-luku'}; {'def': 'Século XX'}; {'def': '20 век'}; {'def': 'XX amžius'}; {'def': '20. gadsimts'}; {'def': '20. stoljeće'}; {'def': 'XXe siècle'}; {'def': '20. század'}; {'def': '20. storočie'}; {'def': '20. stoletje'}; {'def': '20ú haois'}; {'def': 'Segle XX'}; {'def': '1900-talet'}; {'def': '20ός αιώνας'}; {'def': '20th century'}; {'def': 'XX secolo'}; {'def': 'Siglo XX'}; {'def': '20. sajand'}; {'def': 'XX. mendea'}; {'def': '20. století'}; {'def': 'XX wiek'}; {'def': 'Secolul al XX-lea'}; {'def': '20. århundrede'}; {'def': '20e eeuw'}; {'def': 'http://www.wikidata.org/entity/Q6927'}; {'def': 'http://id.loc.gov/authorities/names/sh85139020'}; {'def': 'http://id.loc.gov/authorities/names/sh2002012476'}; {'def': 'http://data.bnf.fr/ark:/12148/cb11975995h'}; {'def': 'http://www.idref.fr/086305646/id'}; {'def': 'http://id.nlm.nih.gov/mesh/D049673'}; {'def': 'https://www.freebase.com/m/089_x'}; {'def': 'https://g.co/kg/m/089_x'}; {'def': 'http://id.nlm.nih.gov/mesh/K01.400.504.968'}; {'def': 'http://vocab.getty.edu/aat/300404514'}; {'def': 'http://id.worldcat.org/fast/1159810'}; {'def': 'http://dbpedia.org/resource/20th_century'},1417__Nationaal_Archief,0,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_a8ac5e6c_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=equessite,/1417/https___archief_nl_id_foto_a8ac5e6c_d0b4_102d_bcf8_003048976d84,0,nl,https://api.europeana.eu/record/1417/https___archief_nl_id_foto_a8ac5e6c_d0b4_102d_bcf8_003048976d84.json?wskey=equessite,http://data.europeana.eu/organization/2618; http://data.europeana.eu/organization/1605,False,Dutch Collections for Europe,http://creativecommons.org/publicdomain/mark/1.0/,2.05245,1768414211982,2026-01-14T13:28:00.441Z,1768397280441,2026-01-14T13:28:00.441Z,1768397280441,"Koningin Wilhelmina ontvangt een Indonesische groep padvinders. Aankomst koningin Wilhelmina in auto, de groep begroet haar voor de ingang van het paleis Huis ten Bosch",IMAGE,False,"['Sagers, Harry / Anefo']","['Koningin Wilhelmina ontvangt een Indonesische groep padvinders. Aankomst koningin Wilhelmina in auto, de groep begroet haar voor de ingang van het paleis Huis ten Bosch']","['http://data.beeldengeluid.nl/gtaa/34217', 'http://data.beeldengeluid.nl/gtaa/217420', 'http://data.beeldengeluid.nl/gtaa/220437', 'http://data.beeldengeluid.nl/gtaa/216519', 'http://data.beeldengeluid.nl/gtaa/170338']","['koninklijk huis', 'koninginnen', ""auto's"", 'padvinderij']","['http://data.europeana.eu/concept/48', 'Foto']",['Wilhelmina (koningin Nederland)'],['Fotografie'],['Фотография'],['Valokuva'],['Fotografia'],['Снимка'],['Fotografija'],['Fotografija'],['Fotoattēls'],['Photographie'],['Fénykép'],['Fotografia'],['Fotografija'],['Grianghraf'],['Fotografia'],['Fotografi'],['Fotografija'],['Φωτογραφία'],"['cars', 'scouting', 'queens', 'Photograph']",['Fotografia'],['Fotografía'],['Foto'],['Fotografie'],['Argazki'],['Fotografia'],['Fotografi'],['Fotografie'],"['Foto', 'padvinderij', ""auto's"", 'koninginnen']","[""'s-Gravenhage"", ""Gravenhage, 's-""]",['Den Haag'],['20. Jahrhundert'],['XX век'],['1900-luku'],['Século XX'],['20 век'],['XX amžius'],['20. gadsimts'],['20. stoljeće'],['XXe siècle'],['20. század'],['20. storočie'],['20. stoletje'],['20ú haois'],['Segle XX'],['1900-talet'],['20ός αιώνας'],['20th century'],['XX secolo'],['Siglo XX'],['20. sajand'],['XX. mendea'],['20. století'],['1947-09-06'],['XX wiek'],['Secolul al XX-lea'],['20. århundrede'],['20e eeuw'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Netherlands,National Archives of the Netherlands,"Ham, Piet van der / Anefo",Prins Bernhard in een radio-studio tijdens een toespraak,,http://data.beeldengeluid.nl/gtaa/81911,{'def': 'Bernhard (prins Nederland)'},http://data.beeldengeluid.nl/gtaa/219954; http://data.beeldengeluid.nl/gtaa/218910; http://data.beeldengeluid.nl/gtaa/216587; http://data.europeana.eu/concept/48,"{'def': ""radiostudio's""}; {'def': 'microfoons'}; {'def': 'prinsen'}; {'def': 'Foto'}; {'def': 'radio studios'}; {'def': 'microphones'}; {'def': 'princes'}; {'def': 'Photograph'}; {'def': 'Fotografie'}; {'def': 'Фотография'}; {'def': 'Valokuva'}; {'def': 'Fotografia'}; {'def': 'Снимка'}; {'def': 'Fotografija'}; {'def': 'Fotografija'}; {'def': 'Fotoattēls'}; {'def': 'Photographie'}; {'def': 'Fénykép'}; {'def': 'Fotografia'}; {'def': 'Fotografija'}; {'def': 'Grianghraf'}; {'def': 'Fotografia'}; {'def': 'Fotografi'}; {'def': 'Fotografija'}; {'def': 'Φωτογραφία'}; {'def': 'Fotografia'}; {'def': 'Fotografía'}; {'def': 'Foto'}; {'def': 'Fotografie'}; {'def': 'Argazki'}; {'def': 'Fotografia'}; {'def': 'Fotografi'}; {'def': 'Fotografie'}",1417__Nationaal_Archief,http://hdl.handle.net/10648/a8acabba-d0b4-102d-bcf8-003048976d84,,,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fservice.archief.nl%2Fiip%2F9b%2Fce%2F9b%2Ffa%2F9d%2F1d%2F47%2F59%2Fbd%2F9f%2F26%2Fab%2F3b%2Fb3%2F6f%2F16%2Fd52a90b7-0d63-4d71-b6ef-c9374ad99f6f.jp2%2Ffull%2Fmax%2F0%2Fdefault.jpg&type=IMAGE,#1947-09-14; http://data.europeana.eu/timespan/20,{'def': '1947-09-14'}; {'def': '20. Jahrhundert'}; {'def': 'XX век'}; {'def': '1900-luku'}; {'def': 'Século XX'}; {'def': '20 век'}; {'def': 'XX amžius'}; {'def': '20. gadsimts'}; {'def': '20. stoljeće'}; {'def': 'XXe siècle'}; {'def': '20. század'}; {'def': '20. storočie'}; {'def': '20. stoletje'}; {'def': '20ú haois'}; {'def': 'Segle XX'}; {'def': '1900-talet'}; {'def': '20ός αιώνας'}; {'def': '20th century'}; {'def': 'XX secolo'}; {'def': 'Siglo XX'}; {'def': '20. sajand'}; {'def': 'XX. mendea'}; {'def': '20. století'}; {'def': 'XX wiek'}; {'def': 'Secolul al XX-lea'}; {'def': '20. århundrede'}; {'def': '20e eeuw'}; {'def': 'http://www.wikidata.org/entity/Q6927'}; {'def': 'http://id.loc.gov/authorities/names/sh85139020'}; {'def': 'http://id.loc.gov/authorities/names/sh2002012476'}; {'def': 'http://data.bnf.fr/ark:/12148/cb11975995h'}; {'def': 'http://www.idref.fr/086305646/id'}; {'def': 'http://id.nlm.nih.gov/mesh/D049673'}; {'def': 'https://www.freebase.com/m/089_x'}; {'def': 'https://g.co/kg/m/089_x'}; {'def': 'http://id.nlm.nih.gov/mesh/K01.400.504.968'}; {'def': 'http://vocab.getty.edu/aat/300404514'}; {'def': 'http://id.worldcat.org/fast/1159810'}; {'def': 'http://dbpedia.org/resource/20th_century'},1417__Nationaal_Archief,0,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_a8acabba_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=equessite,/1417/https___archief_nl_id_foto_a8acabba_d0b4_102d_bcf8_003048976d84,0,nl,https://api.europeana.eu/record/1417/https___archief_nl_id_foto_a8acabba_d0b4_102d_bcf8_003048976d84.json?wskey=equessite,http://data.europeana.eu/organization/2618; http://data.europeana.eu/organization/1605,False,Dutch Collections for Europe,http://creativecommons.org/publicdomain/mark/1.0/,2.1547801,1768413386355,2026-01-14T13:28:00.441Z,1768397280441,2026-01-14T13:28:00.441Z,1768397280441,Prins Bernhard in een radio-studio tijdens een toespraak,IMAGE,False,"['Ham, Piet van der / Anefo']",['Prins Bernhard in een radio-studio tijdens een toespraak'],"['http://data.beeldengeluid.nl/gtaa/81911', 'http://data.beeldengeluid.nl/gtaa/216587', 'http://data.beeldengeluid.nl/gtaa/219954', 'http://data.beeldengeluid.nl/gtaa/218910']","['prinsen', ""radiostudio's"", 'microfoons']","['http://data.europeana.eu/concept/48', 'Foto']",['Bernhard (prins Nederland)'],['Fotografie'],['Фотография'],['Valokuva'],['Fotografia'],['Снимка'],['Fotografija'],['Fotografija'],['Fotoattēls'],['Photographie'],['Fénykép'],['Fotografia'],['Fotografija'],['Grianghraf'],['Fotografia'],['Fotografi'],['Fotografija'],['Φωτογραφία'],"['microphones', 'radio studios', 'princes', 'Photograph']",['Fotografia'],['Fotografía'],['Foto'],['Fotografie'],['Argazki'],['Fotografia'],['Fotografi'],['Fotografie'],"[""radiostudio's"", 'Foto', 'prinsen', 'microfoons']",,,['20. Jahrhundert'],['XX век'],['1900-luku'],['Século XX'],['20 век'],['XX amžius'],['20. gadsimts'],['20. stoljeće'],['XXe siècle'],['20. század'],['20. storočie'],['20. stoletje'],['20ú haois'],['Segle XX'],['1900-talet'],['20ός αιώνας'],['20th century'],['XX secolo'],['Siglo XX'],['20. sajand'],['XX. mendea'],['20. století'],['1947-09-14'],['XX wiek'],['Secolul al XX-lea'],['20. århundrede'],['20e eeuw'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Netherlands,National Archives of the Netherlands,Fotograaf Onbekend / Anefo,Ontvangst delegatie Oost-Indonesië door koningin Wlhelmina op paleis Huis ten Bosch,Den Haag,http://data.beeldengeluid.nl/gtaa/106744; http://data.beeldengeluid.nl/gtaa/170338; http://data.beeldengeluid.nl/gtaa/154808,"{'def': 'Hamid II'}; {'def': 'Wilhelmina (koningin Nederland)'}; {'def': 'Soekawati, Tjokorde Gde Rake'}",http://data.beeldengeluid.nl/gtaa/220437; http://data.beeldengeluid.nl/gtaa/217428; http://data.europeana.eu/concept/48,{'def': 'koninginnen'}; {'def': 'afgevaardigden'}; {'def': 'Foto'}; {'def': 'queens'}; {'def': 'delegates'}; {'def': 'Photograph'}; {'def': 'Fotografie'}; {'def': 'Фотография'}; {'def': 'Valokuva'}; {'def': 'Fotografia'}; {'def': 'Снимка'}; {'def': 'Fotografija'}; {'def': 'Fotografija'}; {'def': 'Fotoattēls'}; {'def': 'Photographie'}; {'def': 'Fénykép'}; {'def': 'Fotografia'}; {'def': 'Fotografija'}; {'def': 'Grianghraf'}; {'def': 'Fotografia'}; {'def': 'Fotografi'}; {'def': 'Fotografija'}; {'def': 'Φωτογραφία'}; {'def': 'Fotografia'}; {'def': 'Fotografía'}; {'def': 'Foto'}; {'def': 'Fotografie'}; {'def': 'Argazki'}; {'def': 'Fotografia'}; {'def': 'Fotografi'}; {'def': 'Fotografie'},1417__Nationaal_Archief,http://hdl.handle.net/10648/a8acf3d6-d0b4-102d-bcf8-003048976d84,http://data.beeldengeluid.nl/gtaa/34217,"{'def': ""'s-Gravenhage""}; {'def': ""Gravenhage, 's-""}",{'def': 'Den Haag'},https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fservice.archief.nl%2Fiip%2Fcd%2F97%2F44%2Fae%2F4a%2F4c%2F4a%2F40%2Fa2%2Fb8%2F53%2F9a%2F9d%2F80%2F36%2Fab%2F371b3ac0-20ab-464d-b603-a5e29a57dfbf.jp2%2Ffull%2Fmax%2F0%2Fdefault.jpg&type=IMAGE,#1947-09-17; http://data.europeana.eu/timespan/20,{'def': '1947-09-17'}; {'def': '20. Jahrhundert'}; {'def': 'XX век'}; {'def': '1900-luku'}; {'def': 'Século XX'}; {'def': '20 век'}; {'def': 'XX amžius'}; {'def': '20. gadsimts'}; {'def': '20. stoljeće'}; {'def': 'XXe siècle'}; {'def': '20. század'}; {'def': '20. storočie'}; {'def': '20. stoletje'}; {'def': '20ú haois'}; {'def': 'Segle XX'}; {'def': '1900-talet'}; {'def': '20ός αιώνας'}; {'def': '20th century'}; {'def': 'XX secolo'}; {'def': 'Siglo XX'}; {'def': '20. sajand'}; {'def': 'XX. mendea'}; {'def': '20. století'}; {'def': 'XX wiek'}; {'def': 'Secolul al XX-lea'}; {'def': '20. århundrede'}; {'def': '20e eeuw'}; {'def': 'http://www.wikidata.org/entity/Q6927'}; {'def': 'http://id.loc.gov/authorities/names/sh85139020'}; {'def': 'http://id.loc.gov/authorities/names/sh2002012476'}; {'def': 'http://data.bnf.fr/ark:/12148/cb11975995h'}; {'def': 'http://www.idref.fr/086305646/id'}; {'def': 'http://id.nlm.nih.gov/mesh/D049673'}; {'def': 'https://www.freebase.com/m/089_x'}; {'def': 'https://g.co/kg/m/089_x'}; {'def': 'http://id.nlm.nih.gov/mesh/K01.400.504.968'}; {'def': 'http://vocab.getty.edu/aat/300404514'}; {'def': 'http://id.worldcat.org/fast/1159810'}; {'def': 'http://dbpedia.org/resource/20th_century'},1417__Nationaal_Archief,0,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_a8acf3d6_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=equessite,/1417/https___archief_nl_id_foto_a8acf3d6_d0b4_102d_bcf8_003048976d84,0,nl,https://api.europeana.eu/record/1417/https___archief_nl_id_foto_a8acf3d6_d0b4_102d_bcf8_003048976d84.json?wskey=equessite,http://data.europeana.eu/organization/2618; http://data.europeana.eu/organization/1605,False,Dutch Collections for Europe,http://creativecommons.org/publicdomain/mark/1.0/,2.05245,1768400995476,2026-01-14T13:28:00.441Z,1768397280441,2026-01-14T13:28:00.441Z,1768397280441,Ontvangst delegatie Oost-Indonesië door koningin Wlhelmina op paleis Huis ten Bosch,IMAGE,False,['Fotograaf Onbekend / Anefo'],['Ontvangst delegatie Oost-Indonesië door koningin Wlhelmina op paleis Huis ten Bosch'],"['http://data.beeldengeluid.nl/gtaa/34217', 'http://data.beeldengeluid.nl/gtaa/220437', 'http://data.beeldengeluid.nl/gtaa/170338', 'http://data.beeldengeluid.nl/gtaa/154808', 'http://data.beeldengeluid.nl/gtaa/106744', 'http://data.beeldengeluid.nl/gtaa/217428']","['groepsportretten', 'koninginnen', 'afgevaardigden']","['http://data.europeana.eu/concept/48', 'Foto']","['Hamid II', 'Wilhelmina (koningin Nederland)', 'Soekawati, Tjokorde Gde Rake']",['Fotografie'],['Фотография'],['Valokuva'],['Fotografia'],['Снимка'],['Fotografija'],['Fotografija'],['Fotoattēls'],['Photographie'],['Fénykép'],['Fotografia'],['Fotografija'],['Grianghraf'],['Fotografia'],['Fotografi'],['Fotografija'],['Φωτογραφία'],"['queens', 'delegates', 'Photograph']",['Fotografia'],['Fotografía'],['Foto'],['Fotografie'],['Argazki'],['Fotografia'],['Fotografi'],['Fotografie'],"['afgevaardigden', 'Foto', 'koninginnen']","[""'s-Gravenhage"", ""Gravenhage, 's-""]",['Den Haag'],['20. Jahrhundert'],['XX век'],['1900-luku'],['Século XX'],['20 век'],['XX amžius'],['20. gadsimts'],['20. stoljeće'],['XXe siècle'],['20. század'],['20. storočie'],['20. stoletje'],['20ú haois'],['Segle XX'],['1900-talet'],['20ός αιώνας'],['20th century'],['XX secolo'],['Siglo XX'],['20. sajand'],['XX. mendea'],['20. století'],['1947-09-17'],['XX wiek'],['Secolul al XX-lea'],['20. århundrede'],['20e eeuw'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
