completeness,country,dataProvider,dcCreator,dcDescription,edmConcept,edmConceptLabel,edmDatasetName,edmIsShownAt,edmIsShownBy,edmPlace,edmPlaceAltLabel,edmPlaceLabel,edmPlaceLatitude,edmPlaceLongitude,edmPreview,edmTimespan,edmTimespanLabel,europeanaCollectionName,europeanaCompleteness,guid,id,index,language,link,organizations,previewNoDistribute,provider,rights,score,timestamp,timestamp_created,timestamp_created_epoch,timestamp_update,timestamp_update_epoch,title,type,ugc,dcCreatorLangAware.zxx,dcDescriptionLangAware.de,dcSubjectLangAware.de,dcTitleLangAware.de,dcTypeLangAware.def,edmConceptPrefLabelLangAware.en,edmConceptPrefLabelLangAware.fr,edmConceptPrefLabelLangAware.es,edmConceptPrefLabelLangAware.nl,edmPlaceAltLabelLangAware.no,edmPlaceAltLabelLangAware.fi,edmPlaceAltLabelLangAware.ru,edmPlaceAltLabelLangAware.pt,edmPlaceAltLabelLangAware.bg,edmPlaceAltLabelLangAware.lt,edmPlaceAltLabelLangAware.hr,edmPlaceAltLabelLangAware.lv,edmPlaceAltLabelLangAware.fr,edmPlaceAltLabelLangAware.hu,edmPlaceAltLabelLangAware.sk,edmPlaceAltLabelLangAware.sl,edmPlaceAltLabelLangAware.ga,edmPlaceAltLabelLangAware.ca,edmPlaceAltLabelLangAware.sv,edmPlaceAltLabelLangAware.el,edmPlaceAltLabelLangAware.en,edmPlaceAltLabelLangAware.it,edmPlaceAltLabelLangAware.es,edmPlaceAltLabelLangAware.et,edmPlaceAltLabelLangAware.cs,edmPlaceAltLabelLangAware.pl,edmPlaceAltLabelLangAware.ro,edmPlaceAltLabelLangAware.da,edmPlaceAltLabelLangAware.nl,edmPlaceLabelLangAware.de,edmTimespanLabelLangAware.de,edmTimespanLabelLangAware.ru,edmTimespanLabelLangAware.fi,edmTimespanLabelLangAware.pt,edmTimespanLabelLangAware.bg,edmTimespanLabelLangAware.lt,edmTimespanLabelLangAware.lv,edmTimespanLabelLangAware.hr,edmTimespanLabelLangAware.fr,edmTimespanLabelLangAware.hu,edmTimespanLabelLangAware.sk,edmTimespanLabelLangAware.sl,edmTimespanLabelLangAware.ga,edmTimespanLabelLangAware.ca,edmTimespanLabelLangAware.sv,edmTimespanLabelLangAware.el,edmTimespanLabelLangAware.en,edmTimespanLabelLangAware.it,edmTimespanLabelLangAware.es,edmTimespanLabelLangAware.et,edmTimespanLabelLangAware.eu,edmTimespanLabelLangAware.cs,edmTimespanLabelLangAware.zxx,edmTimespanLabelLangAware.pl,edmTimespanLabelLangAware.ro,edmTimespanLabelLangAware.da,edmTimespanLabelLangAware.nl,dctermsSpatial,edmTimespanLabelLangAware.mt,dcSubjectLangAware.def,edmConceptPrefLabelLangAware.de,edmConceptPrefLabelLangAware.fi,edmConceptPrefLabelLangAware.ru,edmConceptPrefLabelLangAware.pt,edmConceptPrefLabelLangAware.bg,edmConceptPrefLabelLangAware.lt,edmConceptPrefLabelLangAware.hr,edmConceptPrefLabelLangAware.lv,edmConceptPrefLabelLangAware.hu,edmConceptPrefLabelLangAware.sk,edmConceptPrefLabelLangAware.sl,edmConceptPrefLabelLangAware.ca,edmConceptPrefLabelLangAware.sv,edmConceptPrefLabelLangAware.el,edmConceptPrefLabelLangAware.it,edmConceptPrefLabelLangAware.et,edmConceptPrefLabelLangAware.cs,edmConceptPrefLabelLangAware.eu,edmConceptPrefLabelLangAware.pl,edmConceptPrefLabelLangAware.ro,edmConceptPrefLabelLangAware.da,edmConceptPrefLabelLangAware.ga,edmConceptPrefLabelLangAware.mt
0,Germany,Media library of Art and Visual History of Humboldt University of Berlin,"Heiliger, Bernhard (1915-1995) (Künstler/Hersteller)","alle Rechte vorbehalten (Lizenz abgebildetes Werk) (Creditline); Beschriftung: B. HEILIGER (BRD) // Nürnberg, GNM / 88; Erschaffung des abgebildeten Objekts : Nürnberg, Heilger, Großer Phönix I (Herstellung)",http://vocab.getty.edu/aat/300128371,{'def': 'glissade'}; {'def': 'slides (photographs)'}; {'def': 'diapositivas (fotografías)'}; {'def': 'diapositieven'},626_DDB_mediathek,https://rs.cms.hu-berlin.de/ikb_mediathek/pages/view.php?ref=11983,https://rs.cms.hu-berlin.de/ikb_mediathek/pages/download.php?ref=11983,https://sws.geonames.org/2950159/,{'def': 'Berlin'}; {'def': 'Berliini'}; {'def': 'Берлин'}; {'def': 'Berlin'}; {'def': 'Berlim'}; {'def': 'Берлин'}; {'def': 'Βερολίνο'}; {'def': 'Berlynas'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlīne'}; {'def': 'Berlino'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlín'}; {'def': 'Berliin'}; {'def': 'Berlín'}; {'def': 'Berlín'}; {'def': 'Berlin'}; {'def': 'Beirlín'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlijn'}; {'def': 'Estat de Berlín'}; {'def': 'Berlín'},{'def': 'Berlin'},52.52437,13.41053,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Frs.cms.hu-berlin.de%2Fikb_mediathek%2Fpages%2Fdownload.php%3Fref%3D11983&type=IMAGE,#1988; http://data.europeana.eu/timespan/20,{'def': '1988'}; {'def': '20. Jahrhundert'}; {'def': 'XX век'}; {'def': '1900-luku'}; {'def': 'Século XX'}; {'def': '20 век'}; {'def': 'XX amžius'}; {'def': '20. gadsimts'}; {'def': '20. stoljeće'}; {'def': 'XXe siècle'}; {'def': '20. század'}; {'def': '20. storočie'}; {'def': '20. stoletje'}; {'def': '20ú haois'}; {'def': 'Segle XX'}; {'def': '1900-talet'}; {'def': '20ός αιώνας'}; {'def': '20th century'}; {'def': 'XX secolo'}; {'def': 'Siglo XX'}; {'def': '20. sajand'}; {'def': 'XX. mendea'}; {'def': '20. století'}; {'def': 'XX wiek'}; {'def': 'Secolul al XX-lea'}; {'def': '20. århundrede'}; {'def': '20e eeuw'}; {'def': 'http://www.wikidata.org/entity/Q6927'}; {'def': 'http://id.loc.gov/authorities/names/sh85139020'}; {'def': 'http://id.loc.gov/authorities/names/sh2002012476'}; {'def': 'http://data.bnf.fr/ark:/12148/cb11975995h'}; {'def': 'http://www.idref.fr/086305646/id'}; {'def': 'http://id.nlm.nih.gov/mesh/D049673'}; {'def': 'https://www.freebase.com/m/089_x'}; {'def': 'https://g.co/kg/m/089_x'}; {'def': 'http://id.nlm.nih.gov/mesh/K01.400.504.968'}; {'def': 'http://vocab.getty.edu/aat/300404514'}; {'def': 'http://id.worldcat.org/fast/1159810'}; {'def': 'http://dbpedia.org/resource/20th_century'},626_DDB_mediathek,0,https://www.europeana.eu/item/626/item_FNCMOMNVI6JFC3TRSNDL276AHTMGVJNT?utm_source=api&utm_medium=api&utm_campaign=equessite,/626/item_FNCMOMNVI6JFC3TRSNDL276AHTMGVJNT,0,de,https://api.europeana.eu/record/626/item_FNCMOMNVI6JFC3TRSNDL276AHTMGVJNT.json?wskey=equessite,http://data.europeana.eu/organization/1247; http://data.europeana.eu/organization/1548,False,German Digital Library,http://creativecommons.org/licenses/by-sa/4.0/,2.05245,1777969572613,2021-12-20T15:24:25.687Z,1640013865687,2026-05-05T08:22:34.515Z,1777969354515,"Nürnberg, Heilger, Großer Phönix I",IMAGE,False,"['Heiliger, Bernhard (1915-1995) (Künstler/Hersteller)']","['alle Rechte vorbehalten (Lizenz abgebildetes Werk) (Creditline)', 'Beschriftung: B. HEILIGER (BRD) // Nürnberg, GNM / 88', 'Erschaffung des abgebildeten Objekts : Nürnberg, Heilger, Großer Phönix I (Herstellung)']","['Nürnberg, Germanisches Nationalmuseum (GNM)']","['Nürnberg, Heilger, Großer Phönix I']",['http://vocab.getty.edu/aat/300128371'],['slides (photographs)'],['glissade'],['diapositivas (fotografías)'],['diapositieven'],['Berlin'],['Berliini'],['Берлин'],['Berlim'],['Берлин'],['Berlynas'],['Berlin'],['Berlīne'],['Berlin'],['Berlin'],['Berlín'],['Berlin'],['Beirlín'],"['Estat de Berlín', 'Berlín']",['Berlin'],['Βερολίνο'],['Berlin'],['Berlino'],['Berlín'],['Berliin'],['Berlín'],['Berlin'],['Berlin'],['Berlin'],['Berlijn'],['Berlin'],['20. Jahrhundert'],['XX век'],['1900-luku'],['Século XX'],['20 век'],['XX amžius'],['20. gadsimts'],['20. stoljeće'],['XXe siècle'],['20. század'],['20. storočie'],['20. stoletje'],['20ú haois'],['Segle XX'],['1900-talet'],['20ός αιώνας'],['20th century'],['XX secolo'],['Siglo XX'],['20. sajand'],['XX. mendea'],['20. století'],['1988'],['XX wiek'],['Secolul al XX-lea'],['20. århundrede'],['20e eeuw'],,,,,,,,,,,,,,,,,,,,,,,,,,
0,Germany,Media library of Art and Visual History of Humboldt University of Berlin,"Vučetić, Evgenij Viktorovič (1908-1974) (Künstler/Hersteller)","alle Rechte vorbehalten (Lizenz abgebildetes Werk) (Creditline); Beschriftung: VUČETIČ Schwerter .... / Moskau GTG  84; Erschaffung des abgebildeten Objekts : Vučetić, Schwerter zu Pflugscharen (Herstellung)",http://vocab.getty.edu/aat/300128371,{'def': 'glissade'}; {'def': 'slides (photographs)'}; {'def': 'diapositivas (fotografías)'}; {'def': 'diapositieven'},626_DDB_mediathek,https://rs.cms.hu-berlin.de/ikb_mediathek/pages/view.php?ref=13245,https://rs.cms.hu-berlin.de/ikb_mediathek/pages/download.php?ref=13245,https://sws.geonames.org/2950159/,{'def': 'Berlin'}; {'def': 'Berliini'}; {'def': 'Берлин'}; {'def': 'Berlin'}; {'def': 'Berlim'}; {'def': 'Берлин'}; {'def': 'Βερολίνο'}; {'def': 'Berlynas'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlīne'}; {'def': 'Berlino'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlín'}; {'def': 'Berliin'}; {'def': 'Berlín'}; {'def': 'Berlín'}; {'def': 'Berlin'}; {'def': 'Beirlín'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlijn'}; {'def': 'Estat de Berlín'}; {'def': 'Berlín'},{'def': 'Berlin'},52.52437,13.41053,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Frs.cms.hu-berlin.de%2Fikb_mediathek%2Fpages%2Fdownload.php%3Fref%3D13245&type=IMAGE,#1984; http://data.europeana.eu/timespan/20,{'def': '1984'}; {'def': '20. Jahrhundert'}; {'def': 'XX век'}; {'def': '1900-luku'}; {'def': 'Século XX'}; {'def': '20 век'}; {'def': 'XX amžius'}; {'def': '20. gadsimts'}; {'def': '20. stoljeće'}; {'def': 'XXe siècle'}; {'def': '20. század'}; {'def': '20. storočie'}; {'def': '20. stoletje'}; {'def': '20ú haois'}; {'def': 'Segle XX'}; {'def': '1900-talet'}; {'def': '20ός αιώνας'}; {'def': '20th century'}; {'def': 'XX secolo'}; {'def': 'Siglo XX'}; {'def': '20. sajand'}; {'def': 'XX. mendea'}; {'def': '20. století'}; {'def': 'XX wiek'}; {'def': 'Secolul al XX-lea'}; {'def': '20. århundrede'}; {'def': '20e eeuw'}; {'def': 'http://www.wikidata.org/entity/Q6927'}; {'def': 'http://id.loc.gov/authorities/names/sh85139020'}; {'def': 'http://id.loc.gov/authorities/names/sh2002012476'}; {'def': 'http://data.bnf.fr/ark:/12148/cb11975995h'}; {'def': 'http://www.idref.fr/086305646/id'}; {'def': 'http://id.nlm.nih.gov/mesh/D049673'}; {'def': 'https://www.freebase.com/m/089_x'}; {'def': 'https://g.co/kg/m/089_x'}; {'def': 'http://id.nlm.nih.gov/mesh/K01.400.504.968'}; {'def': 'http://vocab.getty.edu/aat/300404514'}; {'def': 'http://id.worldcat.org/fast/1159810'}; {'def': 'http://dbpedia.org/resource/20th_century'},626_DDB_mediathek,0,https://www.europeana.eu/item/626/item_FNITDCXX326QVQXALTLHDSATV4KEEBJY?utm_source=api&utm_medium=api&utm_campaign=equessite,/626/item_FNITDCXX326QVQXALTLHDSATV4KEEBJY,0,de,https://api.europeana.eu/record/626/item_FNITDCXX326QVQXALTLHDSATV4KEEBJY.json?wskey=equessite,http://data.europeana.eu/organization/1247; http://data.europeana.eu/organization/1548,False,German Digital Library,http://creativecommons.org/licenses/by-sa/4.0/,2.0451183,1777970605014,2021-12-20T15:24:25.687Z,1640013865687,2026-05-05T08:22:34.515Z,1777969354515,"Vučetić, Schwerter zu Pflugscharen",IMAGE,False,"['Vučetić, Evgenij Viktorovič (1908-1974) (Künstler/Hersteller)']","['alle Rechte vorbehalten (Lizenz abgebildetes Werk) (Creditline)', 'Beschriftung: VUČETIČ Schwerter .... / Moskau GTG  84', 'Erschaffung des abgebildeten Objekts : Vučetić, Schwerter zu Pflugscharen (Herstellung)']",,"['Vučetić, Schwerter zu Pflugscharen']",['http://vocab.getty.edu/aat/300128371'],['slides (photographs)'],['glissade'],['diapositivas (fotografías)'],['diapositieven'],['Berlin'],['Berliini'],['Берлин'],['Berlim'],['Берлин'],['Berlynas'],['Berlin'],['Berlīne'],['Berlin'],['Berlin'],['Berlín'],['Berlin'],['Beirlín'],"['Estat de Berlín', 'Berlín']",['Berlin'],['Βερολίνο'],['Berlin'],['Berlino'],['Berlín'],['Berliin'],['Berlín'],['Berlin'],['Berlin'],['Berlin'],['Berlijn'],['Berlin'],['20. Jahrhundert'],['XX век'],['1900-luku'],['Século XX'],['20 век'],['XX amžius'],['20. gadsimts'],['20. stoljeće'],['XXe siècle'],['20. század'],['20. storočie'],['20. stoletje'],['20ú haois'],['Segle XX'],['1900-talet'],['20ός αιώνας'],['20th century'],['XX secolo'],['Siglo XX'],['20. sajand'],['XX. mendea'],['20. století'],['1984'],['XX wiek'],['Secolul al XX-lea'],['20. århundrede'],['20e eeuw'],Moskau (Russland) (Herstellung),,,,,,,,,,,,,,,,,,,,,,,,,
0,Germany,Media library of Art and Visual History of Humboldt University of Berlin,"Léonard, Agathon (1841-1923) (Künstler/Hersteller)","Beschriftung: Leonard Agathon van Weydeveld  / vor 1900 / Schleiertanz // Chicago, Art Inst. (Detail) 85 / Sèvres-Porzellan; Erschaffung des abgebildeten Objekts : Léonard, Schleiertanz (Herstellung)",http://vocab.getty.edu/aat/300128371,{'def': 'glissade'}; {'def': 'slides (photographs)'}; {'def': 'diapositivas (fotografías)'}; {'def': 'diapositieven'},626_DDB_mediathek,https://rs.cms.hu-berlin.de/ikb_mediathek/pages/view.php?ref=12787,https://rs.cms.hu-berlin.de/ikb_mediathek/pages/download.php?ref=12787,https://sws.geonames.org/2950159/,{'def': 'Berlin'}; {'def': 'Berliini'}; {'def': 'Берлин'}; {'def': 'Berlin'}; {'def': 'Berlim'}; {'def': 'Берлин'}; {'def': 'Βερολίνο'}; {'def': 'Berlynas'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlīne'}; {'def': 'Berlino'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlín'}; {'def': 'Berliin'}; {'def': 'Berlín'}; {'def': 'Berlín'}; {'def': 'Berlin'}; {'def': 'Beirlín'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlijn'}; {'def': 'Estat de Berlín'}; {'def': 'Berlín'},{'def': 'Berlin'},52.52437,13.41053,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Frs.cms.hu-berlin.de%2Fikb_mediathek%2Fpages%2Fdownload.php%3Fref%3D12787&type=IMAGE,#1901%2F1902; #1985; http://data.europeana.eu/timespan/20,{'def': '1901/1902'}; {'def': '1985'}; {'def': '20. Jahrhundert'}; {'def': 'XX век'}; {'def': '1900-luku'}; {'def': 'Século XX'}; {'def': '20 век'}; {'def': 'XX amžius'}; {'def': '20. gadsimts'}; {'def': '20. stoljeće'}; {'def': 'XXe siècle'}; {'def': '20. század'}; {'def': '20. storočie'}; {'def': '20. stoletje'}; {'def': '20ú haois'}; {'def': 'Segle XX'}; {'def': '1900-talet'}; {'def': '20ός αιώνας'}; {'def': '20th century'}; {'def': 'XX secolo'}; {'def': 'Siglo XX'}; {'def': '20. sajand'}; {'def': 'XX. mendea'}; {'def': '20. století'}; {'def': 'XX wiek'}; {'def': 'Secolul al XX-lea'}; {'def': '20. århundrede'}; {'def': '20e eeuw'}; {'def': 'http://www.wikidata.org/entity/Q6927'}; {'def': 'http://id.loc.gov/authorities/names/sh85139020'}; {'def': 'http://id.loc.gov/authorities/names/sh2002012476'}; {'def': 'http://data.bnf.fr/ark:/12148/cb11975995h'}; {'def': 'http://www.idref.fr/086305646/id'}; {'def': 'http://id.nlm.nih.gov/mesh/D049673'}; {'def': 'https://www.freebase.com/m/089_x'}; {'def': 'https://g.co/kg/m/089_x'}; {'def': 'http://id.nlm.nih.gov/mesh/K01.400.504.968'}; {'def': 'http://vocab.getty.edu/aat/300404514'}; {'def': 'http://id.worldcat.org/fast/1159810'}; {'def': 'http://dbpedia.org/resource/20th_century'},626_DDB_mediathek,0,https://www.europeana.eu/item/626/item_FNJV3GUGNYFFVSUUG673YBH2EO7XARJV?utm_source=api&utm_medium=api&utm_campaign=equessite,/626/item_FNJV3GUGNYFFVSUUG673YBH2EO7XARJV,0,de,https://api.europeana.eu/record/626/item_FNJV3GUGNYFFVSUUG673YBH2EO7XARJV.json?wskey=equessite,http://data.europeana.eu/organization/1247; http://data.europeana.eu/organization/1548,False,German Digital Library,http://creativecommons.org/licenses/by-sa/4.0/,2.0451183,1777970346161,2021-12-20T15:24:25.687Z,1640013865687,2026-05-05T08:22:34.515Z,1777969354515,"Léonard, Schleiertanz",IMAGE,False,"['Léonard, Agathon (1841-1923) (Künstler/Hersteller)']","['Beschriftung: Leonard Agathon van Weydeveld  / vor 1900 / Schleiertanz // Chicago, Art Inst. (Detail) 85 / Sèvres-Porzellan', 'Erschaffung des abgebildeten Objekts : Léonard, Schleiertanz (Herstellung)']","['Chicago, Art Institute (AI)']","['Léonard, Schleiertanz']",['http://vocab.getty.edu/aat/300128371'],['slides (photographs)'],['glissade'],['diapositivas (fotografías)'],['diapositieven'],['Berlin'],['Berliini'],['Берлин'],['Berlim'],['Берлин'],['Berlynas'],['Berlin'],['Berlīne'],['Berlin'],['Berlin'],['Berlín'],['Berlin'],['Beirlín'],"['Estat de Berlín', 'Berlín']",['Berlin'],['Βερολίνο'],['Berlin'],['Berlino'],['Berlín'],['Berliin'],['Berlín'],['Berlin'],['Berlin'],['Berlin'],['Berlijn'],['Berlin'],['20. Jahrhundert'],['XX век'],['1900-luku'],['Século XX'],['20 век'],['XX amžius'],['20. gadsimts'],['20. stoljeće'],['XXe siècle'],['20. század'],['20. storočie'],['20. stoletje'],['20ú haois'],['Segle XX'],['1900-talet'],['20ός αιώνας'],['20th century'],['XX secolo'],['Siglo XX'],['20. sajand'],['XX. mendea'],['20. století'],"['1901/1902', '1985']",['XX wiek'],['Secolul al XX-lea'],['20. århundrede'],['20e eeuw'],,,,,,,,,,,,,,,,,,,,,,,,,,
0,Germany,Media library of Art and Visual History of Humboldt University of Berlin,"Williamson, Frances John (1833-1920) (Künstler/Hersteller)","Beschriftung: F. J. Williamson (GB) / Denkm. J. B. Priestley 1874 // Birmingham, Chamberlain Squ. / 87; Erschaffung des abgebildeten Objekts : Birmingham, Denkmal des Joseph Priestley (Herstellung)",http://vocab.getty.edu/aat/300128371,{'def': 'glissade'}; {'def': 'slides (photographs)'}; {'def': 'diapositivas (fotografías)'}; {'def': 'diapositieven'},626_DDB_mediathek,https://rs.cms.hu-berlin.de/ikb_mediathek/pages/view.php?ref=20841,https://rs.cms.hu-berlin.de/ikb_mediathek/pages/download.php?ref=20841,https://sws.geonames.org/2950159/,{'def': 'Berlin'}; {'def': 'Berliini'}; {'def': 'Берлин'}; {'def': 'Berlin'}; {'def': 'Berlim'}; {'def': 'Берлин'}; {'def': 'Βερολίνο'}; {'def': 'Berlynas'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlīne'}; {'def': 'Berlino'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlín'}; {'def': 'Berliin'}; {'def': 'Berlín'}; {'def': 'Berlín'}; {'def': 'Berlin'}; {'def': 'Beirlín'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlijn'}; {'def': 'Estat de Berlín'}; {'def': 'Berlín'},{'def': 'Berlin'},52.52437,13.41053,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Frs.cms.hu-berlin.de%2Fikb_mediathek%2Fpages%2Fdownload.php%3Fref%3D20841&type=IMAGE,#1874; #1987; http://data.europeana.eu/timespan/19; http://data.europeana.eu/timespan/20,{'def': '1874'}; {'def': '1987'}; {'def': '19. Jahrhundert'}; {'def': '20. Jahrhundert'}; {'def': 'XIX век'}; {'def': 'XX век'}; {'def': '1800-luku'}; {'def': '1900-luku'}; {'def': 'Século XIX'}; {'def': 'Século XX'}; {'def': '19 век'}; {'def': '20 век'}; {'def': 'XIX amžius'}; {'def': 'XX amžius'}; {'def': '19. gadsimts'}; {'def': '20. gadsimts'}; {'def': '19. stoljeće'}; {'def': '20. stoljeće'}; {'def': 'XIXᵉ siècle'}; {'def': 'XXe siècle'}; {'def': '19. század'}; {'def': '20. század'}; {'def': '19. storočie'}; {'def': '20. storočie'}; {'def': '19. stoletje'}; {'def': '20. stoletje'}; {'def': '19ú haois'}; {'def': '20ú haois'}; {'def': 'Segle XIX'}; {'def': 'Segle XX'}; {'def': '1800-talet'}; {'def': '1900-talet'}; {'def': '19ος αιώνας'}; {'def': '20ός αιώνας'}; {'def': '19th century'}; {'def': '20th century'}; {'def': 'XIX secolo'}; {'def': 'XX secolo'}; {'def': 'Siglo XIX'}; {'def': 'Siglo XX'}; {'def': '19. sajand'}; {'def': '20. sajand'}; {'def': 'XIX. mendea'}; {'def': 'XX. mendea'}; {'def': '19. století'}; {'def': '20. století'}; {'def': 'XIX wiek'}; {'def': 'XX wiek'}; {'def': 'Secolul al XIX-lea'}; {'def': 'Secolul al XX-lea'}; {'def': '19. århundrede'}; {'def': '20. århundrede'}; {'def': '19e eeuw'}; {'def': '20e eeuw'}; {'def': 'http://www.wikidata.org/entity/Q6955'}; {'def': 'http://id.loc.gov/authorities/names/sh85091984'}; {'def': 'http://id.loc.gov/authorities/names/sh2002012475'}; {'def': 'http://data.bnf.fr/ark:/12148/cb11975999w'}; {'def': 'http://id.nlm.nih.gov/mesh/D049672'}; {'def': 'https://www.freebase.com/m/08b3m'}; {'def': 'https://g.co/kg/m/08b3m'}; {'def': 'http://id.nlm.nih.gov/mesh/K01.400.504.937'}; {'def': 'http://datos.bne.es/resource/XX4343988'}; {'def': 'http://vocab.getty.edu/aat/300404513'}; {'def': 'http://id.worldcat.org/fast/1037841'}; {'def': 'http://babelnet.org/rdf/s02210346n'}; {'def': 'http://dbpedia.org/resource/19th_century'}; {'def': 'http://www.wikidata.org/entity/Q6927'}; {'def': 'http://id.loc.gov/authorities/names/sh85139020'}; {'def': 'http://id.loc.gov/authorities/names/sh2002012476'}; {'def': 'http://data.bnf.fr/ark:/12148/cb11975995h'}; {'def': 'http://www.idref.fr/086305646/id'}; {'def': 'http://id.nlm.nih.gov/mesh/D049673'}; {'def': 'https://www.freebase.com/m/089_x'}; {'def': 'https://g.co/kg/m/089_x'}; {'def': 'http://id.nlm.nih.gov/mesh/K01.400.504.968'}; {'def': 'http://vocab.getty.edu/aat/300404514'}; {'def': 'http://id.worldcat.org/fast/1159810'}; {'def': 'http://dbpedia.org/resource/20th_century'},626_DDB_mediathek,0,https://www.europeana.eu/item/626/item_FNKJS67AZB3M7YET7TRG5YBZE3QCYY75?utm_source=api&utm_medium=api&utm_campaign=equessite,/626/item_FNKJS67AZB3M7YET7TRG5YBZE3QCYY75,0,de,https://api.europeana.eu/record/626/item_FNKJS67AZB3M7YET7TRG5YBZE3QCYY75.json?wskey=equessite,http://data.europeana.eu/organization/1247; http://data.europeana.eu/organization/1548,False,German Digital Library,http://creativecommons.org/licenses/by-sa/4.0/,1.7344401,1777970432562,2021-12-20T15:24:25.687Z,1640013865687,2026-05-05T08:22:34.515Z,1777969354515,"Birmingham, Denkmal des Joseph Priestley",IMAGE,False,"['Williamson, Frances John (1833-1920) (Künstler/Hersteller)']","['Beschriftung: F. J. Williamson (GB) / Denkm. J. B. Priestley 1874 // Birmingham, Chamberlain Squ. / 87', 'Erschaffung des abgebildeten Objekts : Birmingham, Denkmal des Joseph Priestley (Herstellung)']",,"['Birmingham, Denkmal des Joseph Priestley']",['http://vocab.getty.edu/aat/300128371'],['slides (photographs)'],['glissade'],['diapositivas (fotografías)'],['diapositieven'],['Berlin'],['Berliini'],['Берлин'],['Berlim'],['Берлин'],['Berlynas'],['Berlin'],['Berlīne'],['Berlin'],['Berlin'],['Berlín'],['Berlin'],['Beirlín'],"['Estat de Berlín', 'Berlín']",['Berlin'],['Βερολίνο'],['Berlin'],['Berlino'],['Berlín'],['Berliin'],['Berlín'],['Berlin'],['Berlin'],['Berlin'],['Berlijn'],['Berlin'],"['19. Jahrhundert', '20. Jahrhundert']","['XIX век', 'XX век']","['1800-luku', '1900-luku']","['Século XIX', 'Século XX']","['19 век', '20 век']","['XIX amžius', 'XX amžius']","['19. gadsimts', '20. gadsimts']","['19. stoljeće', '20. stoljeće']","['XIXᵉ siècle', 'XXe siècle']","['19. század', '20. század']","['19. storočie', '20. storočie']","['19. stoletje', '20. stoletje']","['19ú haois', '20ú haois']","['Segle XIX', 'Segle XX']","['1800-talet', '1900-talet']","['19ος αιώνας', '20ός αιώνας']","['19th century', '20th century']","['XIX secolo', 'XX secolo']","['Siglo XIX', 'Siglo XX']","['19. sajand', '20. sajand']","['XIX. mendea', 'XX. mendea']","['19. století', '20. století']","['1874', '1987']","['XIX wiek', 'XX wiek']","['Secolul al XIX-lea', 'Secolul al XX-lea']","['19. århundrede', '20. århundrede']","['19e eeuw', '20e eeuw']","Birmingham (UK, England) (GC 52.48, -1.9025) (Herstellung)",,,,,,,,,,,,,,,,,,,,,,,,,
