completeness,country,dataProvider,dcCreator,dcDescription,edmConcept,edmConceptLabel,edmDatasetName,edmIsShownAt,edmIsShownBy,edmPlace,edmPlaceAltLabel,edmPlaceLabel,edmPlaceLatitude,edmPlaceLongitude,edmPreview,europeanaCollectionName,europeanaCompleteness,guid,id,index,language,link,organizations,previewNoDistribute,provider,rights,score,timestamp,timestamp_created,timestamp_created_epoch,timestamp_update,timestamp_update_epoch,title,type,ugc,dcCreatorLangAware.zxx,dcDescriptionLangAware.de,dcTitleLangAware.de,dcTypeLangAware.def,edmConceptPrefLabelLangAware.en,edmConceptPrefLabelLangAware.fr,edmConceptPrefLabelLangAware.es,edmConceptPrefLabelLangAware.nl,edmPlaceAltLabelLangAware.no,edmPlaceAltLabelLangAware.fi,edmPlaceAltLabelLangAware.ru,edmPlaceAltLabelLangAware.pt,edmPlaceAltLabelLangAware.bg,edmPlaceAltLabelLangAware.lt,edmPlaceAltLabelLangAware.hr,edmPlaceAltLabelLangAware.lv,edmPlaceAltLabelLangAware.fr,edmPlaceAltLabelLangAware.hu,edmPlaceAltLabelLangAware.sk,edmPlaceAltLabelLangAware.sl,edmPlaceAltLabelLangAware.ga,edmPlaceAltLabelLangAware.ca,edmPlaceAltLabelLangAware.sv,edmPlaceAltLabelLangAware.el,edmPlaceAltLabelLangAware.en,edmPlaceAltLabelLangAware.it,edmPlaceAltLabelLangAware.es,edmPlaceAltLabelLangAware.et,edmPlaceAltLabelLangAware.cs,edmPlaceAltLabelLangAware.pl,edmPlaceAltLabelLangAware.ro,edmPlaceAltLabelLangAware.da,edmPlaceAltLabelLangAware.nl,edmPlaceLabelLangAware.de,dctermsSpatial,edmTimespan,edmTimespanLabel,edmTimespanLabelLangAware.de,edmTimespanLabelLangAware.ru,edmTimespanLabelLangAware.fi,edmTimespanLabelLangAware.pt,edmTimespanLabelLangAware.bg,edmTimespanLabelLangAware.lt,edmTimespanLabelLangAware.lv,edmTimespanLabelLangAware.hr,edmTimespanLabelLangAware.fr,edmTimespanLabelLangAware.hu,edmTimespanLabelLangAware.sk,edmTimespanLabelLangAware.sl,edmTimespanLabelLangAware.ga,edmTimespanLabelLangAware.ca,edmTimespanLabelLangAware.sv,edmTimespanLabelLangAware.el,edmTimespanLabelLangAware.en,edmTimespanLabelLangAware.it,edmTimespanLabelLangAware.es,edmTimespanLabelLangAware.et,edmTimespanLabelLangAware.eu,edmTimespanLabelLangAware.cs,edmTimespanLabelLangAware.zxx,edmTimespanLabelLangAware.pl,edmTimespanLabelLangAware.ro,edmTimespanLabelLangAware.da,edmTimespanLabelLangAware.nl,dcSubjectLangAware.de,edmTimespanLabelLangAware.mt,dcSubjectLangAware.def,edmConceptPrefLabelLangAware.de,edmConceptPrefLabelLangAware.fi,edmConceptPrefLabelLangAware.ru,edmConceptPrefLabelLangAware.pt,edmConceptPrefLabelLangAware.bg,edmConceptPrefLabelLangAware.lt,edmConceptPrefLabelLangAware.hr,edmConceptPrefLabelLangAware.lv,edmConceptPrefLabelLangAware.hu,edmConceptPrefLabelLangAware.sk,edmConceptPrefLabelLangAware.sl,edmConceptPrefLabelLangAware.ca,edmConceptPrefLabelLangAware.sv,edmConceptPrefLabelLangAware.el,edmConceptPrefLabelLangAware.it,edmConceptPrefLabelLangAware.et,edmConceptPrefLabelLangAware.cs,edmConceptPrefLabelLangAware.eu,edmConceptPrefLabelLangAware.pl,edmConceptPrefLabelLangAware.ro,edmConceptPrefLabelLangAware.da,edmConceptPrefLabelLangAware.ga,edmConceptPrefLabelLangAware.mt,dcCreatorLangAware.el,dcCreatorLangAware.en,dcDescriptionLangAware.el,dcDescriptionLangAware.en,dcSubjectLangAware.el,dcSubjectLangAware.en,dcTitleLangAware.el,dcTitleLangAware.en,dcTypeLangAware.el,dcTypeLangAware.en,edmPlaceAltLabelLangAware.de,edmPlaceAltLabelLangAware.mt,edmPlaceLabelLangAware.fi,edmPlaceLabelLangAware.ru,edmPlaceLabelLangAware.pt,edmPlaceLabelLangAware.bg,edmPlaceLabelLangAware.lt,edmPlaceLabelLangAware.hr,edmPlaceLabelLangAware.lv,edmPlaceLabelLangAware.fr,edmPlaceLabelLangAware.hu,edmPlaceLabelLangAware.sk,edmPlaceLabelLangAware.sl,edmPlaceLabelLangAware.ga,edmPlaceLabelLangAware.ca,edmPlaceLabelLangAware.sv,edmPlaceLabelLangAware.el,edmPlaceLabelLangAware.mt,edmPlaceLabelLangAware.en,edmPlaceLabelLangAware.it,edmPlaceLabelLangAware.es,edmPlaceLabelLangAware.et,edmPlaceLabelLangAware.eu,edmPlaceLabelLangAware.cs,edmPlaceLabelLangAware.pl,edmPlaceLabelLangAware.da,edmPlaceLabelLangAware.ro,edmPlaceLabelLangAware.nl,edmPlaceAltLabelLangAware.eu,edmPlaceAltLabelLangAware.def,edmAgent,edmAgentLabel,dcCreatorLangAware.def,edmAgentLabelLangAware.de,edmAgentLabelLangAware.fi,edmAgentLabelLangAware.ru,edmAgentLabelLangAware.sv,edmAgentLabelLangAware.pt,edmAgentLabelLangAware.bg,edmAgentLabelLangAware.en,edmAgentLabelLangAware.it,edmAgentLabelLangAware.fr,edmAgentLabelLangAware.hu,edmAgentLabelLangAware.es,edmAgentLabelLangAware.cs,edmAgentLabelLangAware.sk,edmAgentLabelLangAware.sl,edmAgentLabelLangAware.ga,edmAgentLabelLangAware.da,edmAgentLabelLangAware.ca,edmAgentLabelLangAware.nl,year,edmAgentLabelLangAware.el,edmAgentLabelLangAware.lt,edmAgentLabelLangAware.lv,edmAgentLabelLangAware.hr,edmAgentLabelLangAware.et,edmAgentLabelLangAware.eu,edmAgentLabelLangAware.pl,edmAgentLabelLangAware.ro,dcCreatorLangAware.nl,dcDescriptionLangAware.nl,dcSubjectLangAware.nl
0,Germany,Media library of Art and Visual History of Humboldt University of Berlin,"Tinguely, Jean (1925-1991), Saint Phalle, Niki de (1930-2002) (Künstler/Hersteller)","alle Rechte vorbehalten (Lizenz abgebildetes Werk) (Creditline); Beschriftung: Jean TINGUELY; Erschaffung des abgebildeten Objekts : Paris, Saint Phalle, Tinguely, Fontaine Stravinsky (Herstellung)",http://vocab.getty.edu/aat/300128371,{'def': 'glissade'}; {'def': 'slides (photographs)'}; {'def': 'diapositivas (fotografías)'}; {'def': 'diapositieven'},626_DDB_mediathek,https://rs.cms.hu-berlin.de/ikb_mediathek/pages/view.php?ref=12643,https://rs.cms.hu-berlin.de/ikb_mediathek/pages/download.php?ref=12643,https://sws.geonames.org/2950159/,{'def': 'Berlin'}; {'def': 'Berliini'}; {'def': 'Берлин'}; {'def': 'Berlin'}; {'def': 'Berlim'}; {'def': 'Берлин'}; {'def': 'Βερολίνο'}; {'def': 'Berlynas'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlīne'}; {'def': 'Berlino'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlín'}; {'def': 'Berliin'}; {'def': 'Berlín'}; {'def': 'Berlín'}; {'def': 'Berlin'}; {'def': 'Beirlín'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlijn'}; {'def': 'Estat de Berlín'}; {'def': 'Berlín'},{'def': 'Berlin'},52.52437,13.41053,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Frs.cms.hu-berlin.de%2Fikb_mediathek%2Fpages%2Fdownload.php%3Fref%3D12643&type=IMAGE,626_DDB_mediathek,0,https://www.europeana.eu/item/626/item_RFHCFANHEB5VG4DBF27CYJASHQP7UNWC?utm_source=api&utm_medium=api&utm_campaign=equessite,/626/item_RFHCFANHEB5VG4DBF27CYJASHQP7UNWC,0,de,https://api.europeana.eu/record/626/item_RFHCFANHEB5VG4DBF27CYJASHQP7UNWC.json?wskey=equessite,http://data.europeana.eu/organization/1247; http://data.europeana.eu/organization/1548,False,German Digital Library,http://creativecommons.org/licenses/by-sa/4.0/,2.5293698,1777969926466,2021-12-20T15:24:25.687Z,1640013865687,2026-05-05T08:22:34.515Z,1777969354515,"Paris, Saint Phalle, Tinguely, Fontaine Stravinsky",IMAGE,False,"['Tinguely, Jean (1925-1991), Saint Phalle, Niki de (1930-2002) (Künstler/Hersteller)']","['alle Rechte vorbehalten (Lizenz abgebildetes Werk) (Creditline)', 'Beschriftung: Jean TINGUELY', 'Erschaffung des abgebildeten Objekts : Paris, Saint Phalle, Tinguely, Fontaine Stravinsky (Herstellung)']","['Paris, Saint Phalle, Tinguely, Fontaine Stravinsky']",['http://vocab.getty.edu/aat/300128371'],['slides (photographs)'],['glissade'],['diapositivas (fotografías)'],['diapositieven'],['Berlin'],['Berliini'],['Берлин'],['Berlim'],['Берлин'],['Berlynas'],['Berlin'],['Berlīne'],['Berlin'],['Berlin'],['Berlín'],['Berlin'],['Beirlín'],"['Estat de Berlín', 'Berlín']",['Berlin'],['Βερολίνο'],['Berlin'],['Berlino'],['Berlín'],['Berliin'],['Berlín'],['Berlin'],['Berlin'],['Berlin'],['Berlijn'],['Berlin'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Germany,Media library of Art and Visual History of Humboldt University of Berlin,,"Beschriftung: PRAG Hradschin, 2. Hof mit / Hl.-Kreuz-Kap., 1753 / Sept. 66; Erschaffung des abgebildeten Objekts : Prag, Hradschin (Burg), Prag, Burg, Zweiter Innenhof, Heilig-Kreuz-Kapelle (Herstellung)",http://vocab.getty.edu/aat/300128371,{'def': 'glissade'}; {'def': 'slides (photographs)'}; {'def': 'diapositivas (fotografías)'}; {'def': 'diapositieven'},626_DDB_mediathek,https://rs.cms.hu-berlin.de/ikb_mediathek/pages/view.php?ref=2579,https://rs.cms.hu-berlin.de/ikb_mediathek/pages/download.php?ref=2579,https://sws.geonames.org/2950159/,{'def': 'Berlin'}; {'def': 'Berliini'}; {'def': 'Берлин'}; {'def': 'Berlin'}; {'def': 'Berlim'}; {'def': 'Берлин'}; {'def': 'Βερολίνο'}; {'def': 'Berlynas'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlīne'}; {'def': 'Berlino'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlín'}; {'def': 'Berliin'}; {'def': 'Berlín'}; {'def': 'Berlín'}; {'def': 'Berlin'}; {'def': 'Beirlín'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlijn'}; {'def': 'Estat de Berlín'}; {'def': 'Berlín'},{'def': 'Berlin'},52.52437,13.41053,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Frs.cms.hu-berlin.de%2Fikb_mediathek%2Fpages%2Fdownload.php%3Fref%3D2579&type=IMAGE,626_DDB_mediathek,0,https://www.europeana.eu/item/626/item_RFHNE6INBDRBT3EVC4ZDT537NAEKISHM?utm_source=api&utm_medium=api&utm_campaign=equessite,/626/item_RFHNE6INBDRBT3EVC4ZDT537NAEKISHM,0,de,https://api.europeana.eu/record/626/item_RFHNE6INBDRBT3EVC4ZDT537NAEKISHM.json?wskey=equessite,http://data.europeana.eu/organization/1247; http://data.europeana.eu/organization/1548,False,German Digital Library,http://creativecommons.org/licenses/by-sa/4.0/,2.0446684,1777970484345,2021-12-20T15:24:25.687Z,1640013865687,2026-05-05T08:22:34.515Z,1777969354515,"Prag, Hradschin (Burg), Prag, Burg, Zweiter Innenhof, Heilig-Kreuz-Kapelle",IMAGE,False,,"['Beschriftung: PRAG Hradschin, 2. Hof mit / Hl.-Kreuz-Kap., 1753 / Sept. 66', 'Erschaffung des abgebildeten Objekts : Prag, Hradschin (Burg), Prag, Burg, Zweiter Innenhof, Heilig-Kreuz-Kapelle (Herstellung)']","['Prag, Hradschin (Burg), Prag, Burg, Zweiter Innenhof, Heilig-Kreuz-Kapelle']",['http://vocab.getty.edu/aat/300128371'],['slides (photographs)'],['glissade'],['diapositivas (fotografías)'],['diapositieven'],['Berlin'],['Berliini'],['Берлин'],['Berlim'],['Берлин'],['Berlynas'],['Berlin'],['Berlīne'],['Berlin'],['Berlin'],['Berlín'],['Berlin'],['Beirlín'],"['Estat de Berlín', 'Berlín']",['Berlin'],['Βερολίνο'],['Berlin'],['Berlino'],['Berlín'],['Berliin'],['Berlín'],['Berlin'],['Berlin'],['Berlin'],['Berlijn'],['Berlin'],Prag / Praha (Tschechien) (Herstellung),#1966-09; http://data.europeana.eu/timespan/20,{'def': '1966-09'}; {'def': '20. Jahrhundert'}; {'def': 'XX век'}; {'def': '1900-luku'}; {'def': 'Século XX'}; {'def': '20 век'}; {'def': 'XX amžius'}; {'def': '20. gadsimts'}; {'def': '20. stoljeće'}; {'def': 'XXe siècle'}; {'def': '20. század'}; {'def': '20. storočie'}; {'def': '20. stoletje'}; {'def': '20ú haois'}; {'def': 'Segle XX'}; {'def': '1900-talet'}; {'def': '20ός αιώνας'}; {'def': '20th century'}; {'def': 'XX secolo'}; {'def': 'Siglo XX'}; {'def': '20. sajand'}; {'def': 'XX. mendea'}; {'def': '20. století'}; {'def': 'XX wiek'}; {'def': 'Secolul al XX-lea'}; {'def': '20. århundrede'}; {'def': '20e eeuw'}; {'def': 'http://www.wikidata.org/entity/Q6927'}; {'def': 'http://id.loc.gov/authorities/names/sh85139020'}; {'def': 'http://id.loc.gov/authorities/names/sh2002012476'}; {'def': 'http://data.bnf.fr/ark:/12148/cb11975995h'}; {'def': 'http://www.idref.fr/086305646/id'}; {'def': 'http://id.nlm.nih.gov/mesh/D049673'}; {'def': 'https://www.freebase.com/m/089_x'}; {'def': 'https://g.co/kg/m/089_x'}; {'def': 'http://id.nlm.nih.gov/mesh/K01.400.504.968'}; {'def': 'http://vocab.getty.edu/aat/300404514'}; {'def': 'http://id.worldcat.org/fast/1159810'}; {'def': 'http://dbpedia.org/resource/20th_century'},['20. Jahrhundert'],['XX век'],['1900-luku'],['Século XX'],['20 век'],['XX amžius'],['20. gadsimts'],['20. stoljeće'],['XXe siècle'],['20. század'],['20. storočie'],['20. stoletje'],['20ú haois'],['Segle XX'],['1900-talet'],['20ός αιώνας'],['20th century'],['XX secolo'],['Siglo XX'],['20. sajand'],['XX. mendea'],['20. století'],['1966-09'],['XX wiek'],['Secolul al XX-lea'],['20. århundrede'],['20e eeuw'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Germany,Media library of Art and Visual History of Humboldt University of Berlin,"Petersen, Nielsine (1851-1916) (Künstler/Hersteller)","Beschriftung: Nielson Petersen: Hamlet, 1900 / Helsingor, Hotel Marienlyst / 75; Erschaffung des abgebildeten Objekts : Helsingør, Petersen, Hamlet (Herstellung)",http://vocab.getty.edu/aat/300128371,{'def': 'glissade'}; {'def': 'slides (photographs)'}; {'def': 'diapositivas (fotografías)'}; {'def': 'diapositieven'},626_DDB_mediathek,https://rs.cms.hu-berlin.de/ikb_mediathek/pages/view.php?ref=11571,https://rs.cms.hu-berlin.de/ikb_mediathek/pages/download.php?ref=11571,https://sws.geonames.org/2950159/,{'def': 'Berlin'}; {'def': 'Berliini'}; {'def': 'Берлин'}; {'def': 'Berlin'}; {'def': 'Berlim'}; {'def': 'Берлин'}; {'def': 'Βερολίνο'}; {'def': 'Berlynas'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlīne'}; {'def': 'Berlino'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlín'}; {'def': 'Berliin'}; {'def': 'Berlín'}; {'def': 'Berlín'}; {'def': 'Berlin'}; {'def': 'Beirlín'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlijn'}; {'def': 'Estat de Berlín'}; {'def': 'Berlín'},{'def': 'Berlin'},52.52437,13.41053,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Frs.cms.hu-berlin.de%2Fikb_mediathek%2Fpages%2Fdownload.php%3Fref%3D11571&type=IMAGE,626_DDB_mediathek,0,https://www.europeana.eu/item/626/item_RFNGANKWFLCYBUIMXCKNCFT462ZM35X4?utm_source=api&utm_medium=api&utm_campaign=equessite,/626/item_RFNGANKWFLCYBUIMXCKNCFT462ZM35X4,0,de,https://api.europeana.eu/record/626/item_RFNGANKWFLCYBUIMXCKNCFT462ZM35X4.json?wskey=equessite,http://data.europeana.eu/organization/1247; http://data.europeana.eu/organization/1548,False,German Digital Library,http://creativecommons.org/licenses/by-sa/4.0/,2.098281,1777970139371,2021-12-20T15:24:25.687Z,1640013865687,2026-05-05T08:22:34.515Z,1777969354515,"Helsingør, Petersen, Hamlet",IMAGE,False,"['Petersen, Nielsine (1851-1916) (Künstler/Hersteller)']","['Beschriftung: Nielson Petersen: Hamlet, 1900 / Helsingor, Hotel Marienlyst / 75', 'Erschaffung des abgebildeten Objekts : Helsingør, Petersen, Hamlet (Herstellung)']","['Helsingør, Petersen, Hamlet']",['http://vocab.getty.edu/aat/300128371'],['slides (photographs)'],['glissade'],['diapositivas (fotografías)'],['diapositieven'],['Berlin'],['Berliini'],['Берлин'],['Berlim'],['Берлин'],['Berlynas'],['Berlin'],['Berlīne'],['Berlin'],['Berlin'],['Berlín'],['Berlin'],['Beirlín'],"['Estat de Berlín', 'Berlín']",['Berlin'],['Βερολίνο'],['Berlin'],['Berlino'],['Berlín'],['Berliin'],['Berlín'],['Berlin'],['Berlin'],['Berlin'],['Berlijn'],['Berlin'],Helsingør (Dänemark) (Herstellung),#1975; http://data.europeana.eu/timespan/20,{'def': '1975'}; {'def': '20. Jahrhundert'}; {'def': 'XX век'}; {'def': '1900-luku'}; {'def': 'Século XX'}; {'def': '20 век'}; {'def': 'XX amžius'}; {'def': '20. gadsimts'}; {'def': '20. stoljeće'}; {'def': 'XXe siècle'}; {'def': '20. század'}; {'def': '20. storočie'}; {'def': '20. stoletje'}; {'def': '20ú haois'}; {'def': 'Segle XX'}; {'def': '1900-talet'}; {'def': '20ός αιώνας'}; {'def': '20th century'}; {'def': 'XX secolo'}; {'def': 'Siglo XX'}; {'def': '20. sajand'}; {'def': 'XX. mendea'}; {'def': '20. století'}; {'def': 'XX wiek'}; {'def': 'Secolul al XX-lea'}; {'def': '20. århundrede'}; {'def': '20e eeuw'}; {'def': 'http://www.wikidata.org/entity/Q6927'}; {'def': 'http://id.loc.gov/authorities/names/sh85139020'}; {'def': 'http://id.loc.gov/authorities/names/sh2002012476'}; {'def': 'http://data.bnf.fr/ark:/12148/cb11975995h'}; {'def': 'http://www.idref.fr/086305646/id'}; {'def': 'http://id.nlm.nih.gov/mesh/D049673'}; {'def': 'https://www.freebase.com/m/089_x'}; {'def': 'https://g.co/kg/m/089_x'}; {'def': 'http://id.nlm.nih.gov/mesh/K01.400.504.968'}; {'def': 'http://vocab.getty.edu/aat/300404514'}; {'def': 'http://id.worldcat.org/fast/1159810'}; {'def': 'http://dbpedia.org/resource/20th_century'},['20. Jahrhundert'],['XX век'],['1900-luku'],['Século XX'],['20 век'],['XX amžius'],['20. gadsimts'],['20. stoljeće'],['XXe siècle'],['20. század'],['20. storočie'],['20. stoletje'],['20ú haois'],['Segle XX'],['1900-talet'],['20ός αιώνας'],['20th century'],['XX secolo'],['Siglo XX'],['20. sajand'],['XX. mendea'],['20. století'],['1975'],['XX wiek'],['Secolul al XX-lea'],['20. århundrede'],['20e eeuw'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Germany,Media library of Art and Visual History of Humboldt University of Berlin,,"gemeinfrei (Lizenz abgebildetes Werk) (Creditline); Beschriftung: BAČKOVO, Friedhofskirche / Unterkirche [12] 11. Jh. OWa, Narth 58; Erschaffung des abgebildeten Objekts : Batschkowo, Kloster, Batschkowo, Beinhaus, Batschkowo, Friedhofskapelle (Herstellung)",http://vocab.getty.edu/aat/300128371,{'def': 'glissade'}; {'def': 'slides (photographs)'}; {'def': 'diapositivas (fotografías)'}; {'def': 'diapositieven'},626_DDB_mediathek,https://rs.cms.hu-berlin.de/ikb_mediathek/pages/view.php?ref=4672,https://rs.cms.hu-berlin.de/ikb_mediathek/pages/download.php?ref=4672,https://sws.geonames.org/2950159/,{'def': 'Berlin'}; {'def': 'Berliini'}; {'def': 'Берлин'}; {'def': 'Berlin'}; {'def': 'Berlim'}; {'def': 'Берлин'}; {'def': 'Βερολίνο'}; {'def': 'Berlynas'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlīne'}; {'def': 'Berlino'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlín'}; {'def': 'Berliin'}; {'def': 'Berlín'}; {'def': 'Berlín'}; {'def': 'Berlin'}; {'def': 'Beirlín'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlin'}; {'def': 'Berlijn'}; {'def': 'Estat de Berlín'}; {'def': 'Berlín'},{'def': 'Berlin'},52.52437,13.41053,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Frs.cms.hu-berlin.de%2Fikb_mediathek%2Fpages%2Fdownload.php%3Fref%3D4672&type=IMAGE,626_DDB_mediathek,0,https://www.europeana.eu/item/626/item_RFRDKRFQ2ZMBRHRQ4T4HZUG2677FWQ3Q?utm_source=api&utm_medium=api&utm_campaign=equessite,/626/item_RFRDKRFQ2ZMBRHRQ4T4HZUG2677FWQ3Q,0,de,https://api.europeana.eu/record/626/item_RFRDKRFQ2ZMBRHRQ4T4HZUG2677FWQ3Q.json?wskey=equessite,http://data.europeana.eu/organization/1247; http://data.europeana.eu/organization/1548,False,German Digital Library,http://creativecommons.org/licenses/by-sa/4.0/,2.0451183,1777969775536,2021-12-20T15:24:25.687Z,1640013865687,2026-05-05T08:22:34.515Z,1777969354515,"Batschkowo, Kloster, Batschkowo, Beinhaus, Batschkowo, Friedhofskapelle",IMAGE,False,,"['gemeinfrei (Lizenz abgebildetes Werk) (Creditline)', 'Beschriftung: BAČKOVO, Friedhofskirche / Unterkirche [12] 11. Jh. OWa, Narth 58', 'Erschaffung des abgebildeten Objekts : Batschkowo, Kloster, Batschkowo, Beinhaus, Batschkowo, Friedhofskapelle (Herstellung)']","['Batschkowo, Kloster, Batschkowo, Beinhaus, Batschkowo, Friedhofskapelle']",['http://vocab.getty.edu/aat/300128371'],['slides (photographs)'],['glissade'],['diapositivas (fotografías)'],['diapositieven'],['Berlin'],['Berliini'],['Берлин'],['Berlim'],['Берлин'],['Berlynas'],['Berlin'],['Berlīne'],['Berlin'],['Berlin'],['Berlín'],['Berlin'],['Beirlín'],"['Estat de Berlín', 'Berlín']",['Berlin'],['Βερολίνο'],['Berlin'],['Berlino'],['Berlín'],['Berliin'],['Berlín'],['Berlin'],['Berlin'],['Berlin'],['Berlijn'],['Berlin'],Batschkowo (Bulgarien) (Herstellung),#1958; http://data.europeana.eu/timespan/20,{'def': '1958'}; {'def': '20. Jahrhundert'}; {'def': 'XX век'}; {'def': '1900-luku'}; {'def': 'Século XX'}; {'def': '20 век'}; {'def': 'XX amžius'}; {'def': '20. gadsimts'}; {'def': '20. stoljeće'}; {'def': 'XXe siècle'}; {'def': '20. század'}; {'def': '20. storočie'}; {'def': '20. stoletje'}; {'def': '20ú haois'}; {'def': 'Segle XX'}; {'def': '1900-talet'}; {'def': '20ός αιώνας'}; {'def': '20th century'}; {'def': 'XX secolo'}; {'def': 'Siglo XX'}; {'def': '20. sajand'}; {'def': 'XX. mendea'}; {'def': '20. století'}; {'def': 'XX wiek'}; {'def': 'Secolul al XX-lea'}; {'def': '20. århundrede'}; {'def': '20e eeuw'}; {'def': 'http://www.wikidata.org/entity/Q6927'}; {'def': 'http://id.loc.gov/authorities/names/sh85139020'}; {'def': 'http://id.loc.gov/authorities/names/sh2002012476'}; {'def': 'http://data.bnf.fr/ark:/12148/cb11975995h'}; {'def': 'http://www.idref.fr/086305646/id'}; {'def': 'http://id.nlm.nih.gov/mesh/D049673'}; {'def': 'https://www.freebase.com/m/089_x'}; {'def': 'https://g.co/kg/m/089_x'}; {'def': 'http://id.nlm.nih.gov/mesh/K01.400.504.968'}; {'def': 'http://vocab.getty.edu/aat/300404514'}; {'def': 'http://id.worldcat.org/fast/1159810'}; {'def': 'http://dbpedia.org/resource/20th_century'},['20. Jahrhundert'],['XX век'],['1900-luku'],['Século XX'],['20 век'],['XX amžius'],['20. gadsimts'],['20. stoljeće'],['XXe siècle'],['20. század'],['20. storočie'],['20. stoletje'],['20ú haois'],['Segle XX'],['1900-talet'],['20ός αιώνας'],['20th century'],['XX secolo'],['Siglo XX'],['20. sajand'],['XX. mendea'],['20. století'],['1958'],['XX wiek'],['Secolul al XX-lea'],['20. århundrede'],['20e eeuw'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
